@T,A4C1C2C3C4,,,,
descr,average observed soil water content at probe A4 C1 C2 C3 C4 depths 30cm 60cm 90cm 120cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,22.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1580.4,,,
x,,513568.6,,,
y,,4494995,,,
,24.11.2008,0.256300674,0.187050282,0.12576618,0.157172672
,25.11.2008,0.254786275,0.185824285,0.125218427,0.156697544
,26.11.2008,0.253606257,0.184651574,0.124595966,0.15616152
,27.11.2008,0.254689361,0.184063489,0.12402034,0.155595757
,28.11.2008,0.254396937,0.183944847,0.123693084,0.155067564
,29.11.2008,0.253913463,0.183605742,0.123444904,0.154628294
,30.11.2008,0.253328778,0.183048043,0.12316535,0.154238747
,01.12.2008,0.251669533,0.182357508,0.122853092,0.153851356
,02.12.2008,0.252173255,0.181556506,0.122430988,0.153428108
,03.12.2008,0.25378501,0.181947945,0.122184893,0.153009399
,04.12.2008,0.252036724,0.181720767,0.122151644,0.152704296
,05.12.2008,0.251129843,0.181035422,0.121922331,0.152419811
,06.12.2008,0.250506986,0.1803878,0.121605571,0.152093948
,07.12.2008,0.250037606,0.179827722,0.121273942,0.151725871
,08.12.2008,0.249736707,0.179359426,0.120965847,0.151361346
,09.12.2008,0.24876494,0.178862544,0.120684978,0.151003026
,10.12.2008,0.246483358,0.177870061,0.120329199,0.150631022
,11.12.2008,0.245647223,0.176632316,0.119788907,0.150205482
,12.12.2008,0.245346543,0.175940551,0.119258976,0.149708736
,13.12.2008,0.24443804,0.175249307,0.118814956,0.149201794
,14.12.2008,0.24342936,0.17459459,0.118393345,0.14872736
,15.12.2008,0.238885661,0.173215126,0.11791717,0.14824965
,16.12.2008,0.232873283,0.171271909,0.117143076,0.147694598
,17.12.2008,0.227832872,0.169740734,0.116275421,0.147020238
,18.12.2008,0.225170392,0.168694387,0.11548928,0.146304054
,19.12.2008,0.224957818,0.168015224,0.114827801,0.145602604
,20.12.2008,0.225121812,0.167594026,0.114306107,0.144949126
,21.12.2008,0.221327512,0.166993843,0.113880995,0.144368936
,22.12.2008,0.21463349,0.166196066,0.113426401,0.143824636
,23.12.2008,0.210328261,0.16542721,0.112941203,0.143284266
,24.12.2008,0.200586197,0.164689761,0.112469836,0.142752995
,25.12.2008,0.197008975,0.16402621,0.112035655,0.142224426
,26.12.2008,0.206073413,0.163724112,0.111687492,0.141748879
,27.12.2008,0.206441647,0.163349897,0.111403765,0.14129854
,28.12.2008,0.204651112,0.162993486,0.111175705,0.140899786
,29.12.2008,0.208686156,0.162991924,0.111005671,0.140569367
,30.12.2008,0.215047244,0.163238472,0.110940921,0.140263154
,31.12.2008,0.221269898,0.163421045,0.110958693,0.140031405
,01.01.2009,0.222175523,0.163633377,0.111005418,0.13983615
,02.01.2009,0.225568278,0.150790891,0.111087782,0.139703121
,03.01.2009,0.227697316,0.16436492,0.111185137,0.139590108
,04.01.2009,0.226168843,0.164447472,0.111252857,0.13948487
,05.01.2009,0.220057919,0.164128165,0.111239082,0.139386377
,06.01.2009,0.216466214,0.16387692,0.111155861,0.13928388
,07.01.2009,0.21941268,0.163831908,0.111046752,0.139142134
,08.01.2009,0.224980856,0.167834881,0.11100663,0.138995147
,09.01.2009,0.228727912,0.164442394,0.111072061,0.138871508
,10.01.2009,0.22964326,0.164699922,0.111186021,0.138789313
,11.01.2009,0.228854305,0.164695697,0.111258176,0.138729312
,12.01.2009,0.228621101,0.16470762,0.111295157,0.138681289
,13.01.2009,0.227853549,0.164697915,0.111320557,0.138618703
,14.01.2009,0.227999531,0.164678615,0.11133714,0.138567655
,15.01.2009,0.229070488,0.164752848,0.111356051,0.138513345
,16.01.2009,0.229102213,0.164801123,0.111372103,0.138441035
,17.01.2009,0.230982489,0.164931036,0.11141116,0.138391807
,18.01.2009,0.234002755,0.165356342,0.111506706,0.138348045
,19.01.2009,0.238724444,0.165902837,0.111660574,0.138322208
,20.01.2009,0.244731725,0.166966477,0.111955999,0.138340021
,21.01.2009,0.245719355,0.168078763,0.112407104,0.138453337
,22.01.2009,0.246969926,0.168834266,0.112855144,0.138626602
,23.01.2009,0.248781554,0.170062998,0.113363354,0.138851393
,24.01.2009,0.245759402,0.170307755,0.113899408,0.139144459
,25.01.2009,0.243942021,0.169503973,0.11402657,0.139404768
,26.01.2009,0.242156835,0.168629777,0.113891077,0.139495057
,27.01.2009,0.240686918,0.167828738,0.113639933,0.139450724
,28.01.2009,0.239017311,0.167114428,0.113357907,0.139314316
,29.01.2009,0.237176134,0.166544897,0.113077802,0.139150648
,30.01.2009,0.235075662,0.1661046,0.112834074,0.138948767
,31.01.2009,0.235157525,0.16586335,0.112632791,0.138760747
,01.02.2009,0.237081993,0.165889248,0.112522801,0.138594972
,02.02.2009,0.238564566,0.166068632,0.112498624,0.138457787
,03.02.2009,0.239555543,0.166085343,0.112505233,0.138359524
,04.02.2009,0.241427482,0.166411126,0.112547206,0.13828369
,05.02.2009,0.242808965,0.166826474,0.11267356,0.138245483
,06.02.2009,0.244689206,0.167550857,0.112885837,0.138249944
,07.02.2009,0.24617112,0.168464326,0.113235969,0.138331321
,08.02.2009,0.246421687,0.169246967,0.113660732,0.13848526
,09.02.2009,0.246387831,0.16947632,0.113999943,0.138681628
,10.02.2009,0.246839199,0.169855848,0.11427106,0.13887858
,11.02.2009,0.246256708,0.169964806,0.11452016,0.139052806
,12.02.2009,0.245651314,0.169836379,0.1146538,0.139210012
,13.02.2009,0.24554017,0.169625343,0.114699403,0.139310446
,14.02.2009,0.245082085,0.169524076,0.114720261,0.13936446
,15.02.2009,0.244123897,0.169187073,0.114695326,0.139390877
,16.02.2009,0.243554502,0.168755771,0.114594855,0.139370265
,17.02.2009,0.244583499,0.168637179,0.114474212,0.139307009
,18.02.2009,0.246301142,0.16910549,0.114498263,0.139241059
,19.02.2009,0.246912391,0.169772988,0.114719832,0.139251261
,20.02.2009,0.247192191,0.170171963,0.114976633,0.139332
,21.02.2009,0.245930862,0.170185723,0.115188627,0.139463881
,22.02.2009,0.245313149,0.169738455,0.115222087,0.1395582
,23.02.2009,0.246235708,0.169607647,0.11516423,0.139573519
,24.02.2009,0.24955497,0.170397046,0.115245043,0.139563678
,25.02.2009,0.252655425,0.172080185,0.115708511,0.139653315
,26.02.2009,0.254875685,0.17368447,0.116430903,0.139937243
,27.02.2009,0.254505783,0.174930414,0.117217887,0.140366005
,28.02.2009,0.251731932,0.174688983,0.117759992,0.14085112
,01.03.2009,0.250484225,0.173856506,0.117843103,0.141195943
,02.03.2009,0.252568581,0.173713192,0.117774332,0.141351373
,03.03.2009,0.25565001,0.160174327,0.11797609,0.141444632
,04.03.2009,0.258032085,0.176360847,0.118529137,0.1416673
,05.03.2009,0.259983179,0.177869352,0.11926793,0.142057409
,06.03.2009,0.259352439,0.178826107,0.12003551,0.14255536
,07.03.2009,0.259097847,0.179004159,0.120575808,0.143063505
,08.03.2009,0.257791731,0.178973344,0.120922904,0.143487568
,09.03.2009,0.257673972,0.178700436,0.121089725,0.143813976
,10.03.2009,0.255914368,0.178372366,0.121188106,0.144048628
,11.03.2009,0.252485045,0.17717297,0.121096563,0.144205487
,12.03.2009,0.251128069,0.175709437,0.120668891,0.144197265
,13.03.2009,0.251761349,0.174886407,0.120196182,0.144020711
,14.03.2009,0.253988278,0.174800128,0.119887658,0.143792141
,15.03.2009,0.2561535,0.175408889,0.119850676,0.143617416
,16.03.2009,0.258284088,0.176429094,0.120077455,0.143563197
,17.03.2009,0.261017519,0.177658342,0.120510004,0.143663326
,18.03.2009,0.2638855,0.179402156,0.121174926,0.142348413
,19.03.2009,0.264940803,0.180916102,0.122012728,0.144309223
,20.03.2009,0.266219853,0.182056264,0.122804231,0.144826492
,21.03.2009,0.267291044,0.183066385,0.123549215,0.145371845
,22.03.2009,0.270003403,0.184362396,0.124282629,0.145924179
,23.03.2009,0.272283427,0.186245764,0.125214425,0.146535697
,24.03.2009,0.269979827,0.187020957,0.126195156,0.14724897
,25.03.2009,0.268042971,0.186483428,0.126712188,0.147923868
,26.03.2009,0.26613885,0.185764934,0.126848597,0.148390514
,27.03.2009,0.262642029,0.184331311,0.126713107,0.148674252
,28.03.2009,0.25994973,0.182552747,0.126225955,0.148731888
,29.03.2009,0.258042829,0.180851486,0.125568975,0.148573499
,30.03.2009,0.257591548,0.179730742,0.124905557,0.148276026
,31.03.2009,0.256300163,0.178767676,0.124341723,0.147907108
,01.04.2009,0.256380187,0.178069615,0.123827699,0.147533135
,02.04.2009,0.255889398,0.17751012,0.123430065,0.147179546
,03.04.2009,0.258657432,0.177588583,0.123122007,0.146843367
,04.04.2009,0.260163219,0.178604826,0.123176353,0.146603635
,05.04.2009,0.257217929,0.178313472,0.123347482,0.146557849
,06.04.2009,0.255703234,0.177143337,0.123128148,0.146500483
,07.04.2009,0.257870546,0.176665897,0.122738324,0.146289822
,08.04.2009,0.262801998,0.177778022,0.122655139,0.146053176
,09.04.2009,0.26741373,0.179928113,0.123133125,0.146003914
,10.04.2009,0.268126675,0.181540192,0.123954547,0.146226856
,11.04.2009,0.269865544,0.182670202,0.124678442,0.146625458
,12.04.2009,0.269888371,0.183346637,0.125338118,0.14706625
,13.04.2009,0.269639647,0.183448046,0.125789198,0.147490364
,14.04.2009,0.273235252,0.18427365,0.126128615,0.147828567
,15.04.2009,0.275644844,0.185845843,0.126789394,0.148187586
,16.04.2009,0.276805097,0.187388535,0.127643314,0.148678397
,17.04.2009,0.284403221,0.187173605,0.128357407,0.149214269
,18.04.2009,0.36505883,0.18541905,0.128372209,0.14960858
,19.04.2009,0.381364265,0.184508361,0.127847677,0.149716754
,20.04.2009,0.386358979,0.19290013,0.127541474,0.149546968
,21.04.2009,0.388514721,0.215496179,0.127948158,0.149500202
,22.04.2009,0.390903469,0.232591426,0.128979295,0.149768941
,23.04.2009,0.391736645,0.241649203,0.130503783,0.15037687
,24.04.2009,0.391751987,0.247613404,0.132173801,0.151289726
,25.04.2009,0.388978995,0.251784943,0.133722858,0.152368619
,26.04.2009,0.384917572,0.253283675,0.134671252,0.15338618
,27.04.2009,0.382015805,0.254096455,0.134968961,0.154135544
,28.04.2009,0.37953501,0.25381823,0.134831291,0.154571903
,29.04.2009,0.382435119,0.255517474,0.134568916,0.154726795
,30.04.2009,0.384014759,0.259186056,0.135065772,0.154866146
,01.05.2009,0.382505613,0.262017023,0.136012349,0.15525988
,02.05.2009,0.379035031,0.263198947,0.13681441,0.155737647
,03.05.2009,0.379985492,0.263995446,0.137454037,0.156066956
,04.05.2009,0.383398219,0.266718304,0.138496125,0.156205555
,05.05.2009,0.385064031,0.270390287,0.140177403,0.156382434
,06.05.2009,0.386506562,0.273971528,0.142462066,0.156690535
,07.05.2009,0.388960152,0.277804865,0.145438459,0.157157685
,08.05.2009,0.389792993,0.281548754,0.149244839,0.157824736
,09.05.2009,0.388916546,0.283722732,0.153473646,0.158713843
,10.05.2009,0.38838091,0.284979834,0.157516192,0.159593103
,11.05.2009,0.385956734,0.284338813,0.160996281,0.16033097
,12.05.2009,0.388379435,0.284713231,0.16389904,0.160820088
,13.05.2009,0.389952381,0.286600161,0.167069752,0.161234744
,14.05.2009,0.38836384,0.287448224,0.170415853,0.16180097
,15.05.2009,0.389240568,0.287950121,0.173512868,0.162382216
,16.05.2009,0.388906964,0.28878065,0.176814779,0.162929748
,17.05.2009,0.389102108,0.289209634,0.180173458,0.163487214
,18.05.2009,0.391199322,0.290432723,0.18365317,0.164021304
,19.05.2009,0.393415474,0.292441451,0.187500312,0.164655909
,20.05.2009,0.394496439,0.294421029,0.191625194,0.165475775
,21.05.2009,0.394287281,0.295876365,0.195725423,0.166472974
,22.05.2009,0.391984319,0.295849677,0.199432148,0.167490783
,23.05.2009,0.391163344,0.295623391,0.202489237,0.168345283
,24.05.2009,0.38904046,0.294739433,0.20513465,0.169021662
,25.05.2009,0.388483214,0.2941229,0.207269832,0.169493371
,26.05.2009,0.386768237,0.293013102,0.20906123,0.169820536
,27.05.2009,0.387247494,0.291996082,0.210305988,0.169977474
,28.05.2009,0.389291323,0.292470133,0.211463561,0.170006781
,29.05.2009,0.389829538,0.293134388,0.21290239,0.170118163
,30.05.2009,0.392528405,0.2944939,0.214478491,0.170334454
,31.05.2009,0.393262732,0.296002982,0.216465968,0.170745179
,01.06.2009,0.393361445,0.296904595,0.218456184,0.171335273
,02.06.2009,0.392731251,0.297313428,0.220266105,0.171979106
,03.06.2009,0.391915016,0.295818881,0.22144134,0.17255952
,04.06.2009,0.393623028,0.295318006,0.221725166,0.172789922
,05.06.2009,0.395717758,0.296427319,0.222189676,0.172711019
,06.06.2009,0.398445844,0.29869049,0.223425281,0.17262946
,07.06.2009,0.399344261,0.301135098,0.225543661,0.172780135
,08.06.2009,0.395503777,0.301478031,0.227854922,0.173192711
,09.06.2009,0.393790446,0.300242297,0.229277394,0.173539166
,10.06.2009,0.394019845,0.299868715,0.230197704,0.173620428
,11.06.2009,0.394212351,0.299996264,0.231139927,0.173651422
,12.06.2009,0.393965498,0.299954547,0.232066945,0.173762058
,13.06.2009,0.395890557,0.300496946,0.232927529,0.173942506
,14.06.2009,0.39712721,0.301552903,0.234056845,0.174256507
,15.06.2009,0.397410621,0.30248898,0.235338929,0.174795837
,16.06.2009,0.395926235,0.30240798,0.236496749,0.175551369
,17.06.2009,0.397962467,0.302541281,0.237217882,0.176439661
,18.06.2009,0.400111254,0.303981913,0.238256972,0.177597675
,19.06.2009,0.401431604,0.305476461,0.23972507,0.179264885
,20.06.2009,0.402114541,0.306456925,0.241210798,0.181441025
,21.06.2009,0.400850196,0.306456552,0.242414881,0.183903478
,22.06.2009,0.402000248,0.306784204,0.243256727,0.186438862
,23.06.2009,0.403530044,0.307587936,0.24423275,0.1891011
,24.06.2009,0.404834658,0.308342584,0.245270289,0.192014121
,25.06.2009,0.406902762,0.309496117,0.246295806,0.194993832
,26.06.2009,0.408170522,0.311155747,0.247665657,0.197856304
,27.06.2009,0.406907042,0.311723651,0.249153581,0.200703271
,28.06.2009,0.408721074,0.312291397,0.250274516,0.203303943
,29.06.2009,0.410340567,0.313658801,0.251591502,0.205644908
,30.06.2009,0.409547446,0.314548837,0.253113682,0.207973802
,01.07.2009,0.410073379,0.3148788,0.254324812,0.210284083
,02.07.2009,0.409814736,0.315385887,0.255446304,0.212589395
,03.07.2009,0.40923983,0.315397871,0.256398904,0.215006534
,04.07.2009,0.408667508,0.315357244,0.257160896,0.217493727
,05.07.2009,0.405318367,0.314323921,0.257687367,0.220048914
,06.07.2009,0.404211193,0.312685428,0.257546004,0.222438351
,07.07.2009,0.404769451,0.312070532,0.257282241,0.224556949
,08.07.2009,0.405475366,0.312029938,0.257351821,0.226571625
,09.07.2009,0.407374883,0.312777219,0.257727052,0.228614997
,10.07.2009,0.407941276,0.313569009,0.258527789,0.23076177
,11.07.2009,0.408923652,0.314261075,0.259405919,0.232939531
,12.07.2009,0.409310777,0.315301413,0.26042412,0.235045414
,13.07.2009,0.406597731,0.314996984,0.261385169,0.237083541
,14.07.2009,0.405551291,0.313777309,0.261644144,0.238799981
,15.07.2009,0.406765083,0.313657178,0.26172436,0.240081182
,16.07.2009,0.407321787,0.313942759,0.262123969,0.241200209
,17.07.2009,0.407538331,0.314199735,0.262679552,0.242285072
,18.07.2009,0.407695061,0.31436451,0.263281461,0.243312635
,19.07.2009,0.407920552,0.314548737,0.263871429,0.24428263
,20.07.2009,0.407409452,0.314556588,0.264461885,0.24520652
,21.07.2009,0.406122537,0.314231399,0.264929014,0.246050793
,22.07.2009,0.404265291,0.31277416,0.265012237,0.2467518
,23.07.2009,0.405916672,0.312290113,0.264741125,0.247153413
,24.07.2009,0.407709072,0.312904359,0.264933528,0.247457571
,25.07.2009,0.408780081,0.313926236,0.26563196,0.247892853
,26.07.2009,0.407635945,0.313980407,0.266453301,0.248514545
,27.07.2009,0.40822269,0.314118237,0.267022577,0.249122989
,28.07.2009,0.406164751,0.313793275,0.267591927,0.249714154
,29.07.2009,0.403414753,0.312462022,0.267718785,0.250211128
,30.07.2009,0.400157484,0.310203172,0.267231599,0.250463622
,31.07.2009,0.399715844,0.308310778,0.266243537,0.250347363
,01.08.2009,0.400002434,0.307403409,0.265430013,0.250008532
,02.08.2009,0.40250971,0.315786673,0.26502832,0.249683191
,03.08.2009,0.405258775,0.30895921,0.265362953,0.249574846
,04.08.2009,0.405638129,0.310073979,0.266281835,0.249860585
,05.08.2009,0.406597594,0.310810633,0.267180124,0.250375494
,06.08.2009,0.407863723,0.311714761,0.268144395,0.251013431
,07.08.2009,0.407043321,0.312235928,0.269187362,0.251762632
,08.08.2009,0.406309139,0.312167507,0.269932216,0.2335264
,09.08.2009,0.406341174,0.311417282,0.27036729,0.253256155
,10.08.2009,0.407805123,0.310649161,0.270262588,0.253756268
,11.08.2009,0.409245675,0.311281341,0.270257756,0.25400682
,12.08.2009,0.410658702,0.312445937,0.270833066,0.254296609
,13.08.2009,0.408768683,0.313639168,0.271828327,0.254748813
,14.08.2009,0.41059525,0.314159599,0.272943665,0.255429662
,15.08.2009,0.408395839,0.313851469,0.273847051,0.25622169
,16.08.2009,0.406253118,0.312844134,0.274244406,0.256936514
,17.08.2009,0.404438778,0.31171868,0.274247755,0.257477659
,18.08.2009,0.403676072,0.310840918,0.274068225,0.25786676
,19.08.2009,0.402666094,0.310247501,0.273929966,0.25819863
,20.08.2009,0.401850427,0.30958203,0.273814699,0.258542906
,21.08.2009,0.401978871,0.309184513,0.273683108,0.258861669
,22.08.2009,0.402509465,0.309068632,0.273670146,0.259214626
,23.08.2009,0.40406764,0.309505476,0.273853435,0.259637022
,24.08.2009,0.404617286,0.310257042,0.274367202,0.26021112
,25.08.2009,0.403547231,0.310296868,0.274895514,0.260943118
,26.08.2009,0.402810614,0.309948616,0.27513522,0.261673086
,27.08.2009,0.401125371,0.309198987,0.275150109,0.262305839
,28.08.2009,0.401371616,0.30858309,0.274920725,0.262804212
,29.08.2009,0.401633532,0.308624419,0.274853735,0.263230452
,30.08.2009,0.400825071,0.308438459,0.274907415,0.263726152
,31.08.2009,0.398859499,0.307551509,0.274781196,0.264219005
,01.09.2009,0.3986507,0.306682725,0.274360657,0.264581589
,02.09.2009,0.399847344,0.30664129,0.27406363,0.264837242
,03.09.2009,0.400457861,0.307081394,0.274128156,0.265181001
,04.09.2009,0.400036856,0.30722285,0.274343139,0.265651669
,05.09.2009,0.399580138,0.307045263,0.274452882,0.266184652
,06.09.2009,0.399217856,0.306798297,0.274457424,0.266674593
,07.09.2009,0.399043876,0.306579176,0.27441546,0.267113872
,08.09.2009,0.398990398,0.306473685,0.274384788,0.267526784
,09.09.2009,0.39840669,0.306297365,0.274372419,0.267924686
,10.09.2009,0.397744093,0.305926236,0.274277462,0.268313572
,11.09.2009,0.397338849,0.305574529,0.274120308,0.268636904
,12.09.2009,0.395596335,0.305079571,0.273931213,0.268935654
,13.09.2009,0.391357931,0.303206264,0.273380155,0.269122567
,14.09.2009,0.390442916,0.301268101,0.272227364,0.269005099
,15.09.2009,0.391766973,0.30073056,0.271209198,0.268671996
,16.09.2009,0.392468202,0.300824469,0.270763764,0.268395514
,17.09.2009,0.408033315,0.313829792,0.274451876,0.267357505
,18.09.2009,0.406896597,0.31334218,0.274152161,0.267407133
,19.09.2009,0.406109615,0.312543803,0.273704135,0.267432601
,20.09.2009,0.405187015,0.311763243,0.273273948,0.267412506
,21.09.2009,0.403107626,0.311051027,0.272804175,0.26736811
,22.09.2009,0.398013027,0.308856544,0.271930442,0.267222147
,23.09.2009,0.394647835,0.306032319,0.270311747,0.26674778
,24.09.2009,0.392915398,0.303655988,0.268396916,0.265914122
,25.09.2009,0.393004878,0.3022241,0.266682212,0.264922065
,26.09.2009,0.393778487,0.301633791,0.265427981,0.264006689
,27.09.2009,0.396383948,0.301988016,0.26468453,0.263268713
,28.09.2009,0.395926052,0.302598831,0.264557557,0.262844714
,29.09.2009,0.394949153,0.302095907,0.264339382,0.262673816
,30.09.2009,0.395671037,0.301857792,0.26393378,0.262484239
,01.10.2009,0.394413175,0.301779864,0.2636912,0.262310884
,02.10.2009,0.390772272,0.300145088,0.263099379,0.262147946
,03.10.2009,0.389401224,0.298452924,0.261990274,0.261784993
,04.10.2009,0.388408544,0.297324385,0.260914178,0.26124592
