@T,Climate,,,,,,,,,
descr,mean temperature,,,,,,,,,
unit,deg C,,,,,,,,,
missing_val,-9999,,,,,,,,
date_start,01.01.1990,,,,,,,,
date_end,31.12.2008,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,
,,,,,,,,,,
@H,date,tmpmean[1],tmpmean[2],tmpmean[3],tmpmean[4],tmpmean[5],tmpmean[6],tmpmean[7],tmpmean[8],
name,,waterloo,ad,ame,ang,ass,blg,garr,cme,
,01.10.2001,7.5,11.82,12.4,12.18,10.69,12.84,13.89,-9999,
,02.10.2001,13,15.47,16.15,13.45,13.86,16.59,17.78,-9999,
,03.10.2001,15.5,16.77,17.49,18.1,14.98,17.93,19.17,-9999,
,04.10.2001,11.5,15.72,16.42,18.1,14.07,16.86,18.06,-9999,
,05.10.2001,9,9.15,9.7,12.58,8.34,10.14,11.11,-9999,
,06.10.2001,7,4.96,5.41,5.63,4.7,5.85,6.67,-9999,
,07.10.2001,3.5,3.16,3.54,3.9,3.16,3.98,4.73,-9999,
,08.10.2001,6.5,8.13,8.63,4.45,7.47,9.07,10,-9999,
,09.10.2001,14,11.28,11.86,10.2,10.22,12.3,13.34,-9999,
,10.10.2001,5.5,11,11.58,13.68,9.96,12.02,13.06,-9999,
,11.10.2001,2.5,11.75,12.38,14.35,10.59,12.82,13.89,-9999,
,12.10.2001,6,13.33,13.99,13.98,11.97,14.43,15.56,-9999,
,13.10.2001,1.5,14.13,14.8,15.08,12.68,15.24,16.39,-9999,
,14.10.2001,3,12.83,13.46,16.45,11.56,13.9,15,-9999,
,15.10.2001,7.5,8.11,8.63,9.88,7.45,9.07,10,-9999,
,16.10.2001,11.5,5.49,5.94,8.33,5.17,6.38,7.23,-9999,
,17.10.2001,14.5,4.44,4.86,4.13,4.25,5.3,6.11,-9999,
,18.10.2001,9,5.02,5.42,3.68,4.78,5.86,6.67,-9999,
,19.10.2001,5,11.72,12.37,7.15,10.56,12.81,13.89,-9999,
,20.10.2001,11,9.2,9.71,7.88,8.42,10.15,11.11,-9999,
,21.10.2001,6.5,11.52,12.12,11.85,10.41,12.56,13.61,-9999,
,22.10.2001,2.5,10.72,11.31,13.3,9.71,11.75,12.78,-9999,
,23.10.2001,4.5,14.9,15.61,13.3,13.34,16.04,17.23,-9999,
,24.10.2001,5.5,13.61,14.27,16.13,12.22,14.71,15.84,-9999,
,25.10.2001,7,9.98,10.52,11.9,9.09,10.96,11.95,-9999,
,26.10.2001,12.5,1.54,1.9,2.43,1.72,2.34,3.06,-9999,
,27.10.2001,4.5,1.8,2.18,1.88,1.95,2.62,3.34,-9999,
,28.10.2001,4,2.37,2.73,1.03,2.47,3.17,3.89,-9999,
,29.10.2001,7.5,8.65,9.17,2.68,7.93,9.61,10.56,-9999,
,30.10.2001,4,8.11,8.63,9.15,7.45,9.07,10,-9999,
,31.10.2001,7,10.23,10.78,7.68,9.31,11.22,12.22,-9999,
,01.11.2001,7,12.81,13.46,13.13,11.52,13.9,15,-9999,
,02.11.2001,1,13.59,14.26,15.35,12.19,14.7,15.84,-9999,
,03.11.2001,3,7.62,8.1,11.53,7.04,8.54,9.45,-9999,
,04.11.2001,10,9.43,9.97,8.75,8.6,10.41,11.39,-9999,
,05.11.2001,13,4.48,4.88,6.98,4.31,5.32,6.11,-9999,
,06.11.2001,13.5,4.23,4.62,3.73,4.1,5.06,5.84,-9999,
,07.11.2001,6,9.19,9.71,6.65,8.41,10.15,11.11,-9999,
,08.11.2001,5.5,9.67,10.24,14.18,8.8,10.67,11.67,-9999,
,09.11.2001,2.5,1.32,1.65,5.7,1.56,2.09,2.78,-9999,
,10.11.2001,0,6.29,6.75,2.68,5.87,7.19,8.06,-9999,
,11.11.2001,0.5,3.69,4.07,5.83,3.62,4.51,5.28,-9999,
,12.11.2001,1,2.13,2.47,1.35,2.27,2.91,3.62,-9999,
,13.11.2001,5.5,5.02,5.42,3,4.79,5.86,6.67,-9999,
,14.11.2001,6.5,7.58,8.09,7.48,6.98,8.53,9.45,-9999,
,15.11.2001,1.5,10.49,11.05,11.38,9.52,11.49,12.5,-9999,
,16.11.2001,2,9.95,10.51,14.63,9.05,10.95,11.95,-9999,
,17.11.2001,3.5,7.58,8.09,8.98,6.99,8.53,9.44,-9999,
,18.11.2001,4,9.17,9.71,4.85,8.37,10.15,11.12,-9999,
,19.11.2001,0,8.36,8.89,10.93,7.66,9.33,10.28,-9999,
,20.11.2001,1.5,1.29,1.64,6.55,1.51,2.08,2.78,-9999,
,21.11.2001,-2.5,2.89,3.26,2.25,2.91,3.7,4.45,-9999,
,22.11.2001,-2.5,3.94,4.34,4.45,3.84,4.78,5.56,-9999,
,23.11.2001,2.5,5.27,5.69,5.73,4.99,6.13,6.95,-9999,
,24.11.2001,-3,10.71,11.31,6.88,9.69,11.75,12.78,-9999,
,25.11.2001,-7.5,9.42,9.97,12.48,8.59,10.41,11.39,-9999,
,26.11.2001,-9,1.83,2.18,4.68,1.99,2.62,3.33,-9999,
,27.11.2001,-9.5,7.05,7.55,3.9,6.52,7.99,8.89,-9999,
,28.11.2001,-5.5,2.05,2.44,7.33,2.16,2.88,3.61,-9999,
,29.11.2001,-5.5,3.89,4.32,3.98,3.76,4.76,5.56,-9999,
,30.11.2001,-10,6.26,6.74,6.9,5.82,7.18,8.06,-9999,
,01.12.2001,-11,3.88,4.32,6.95,3.75,4.76,5.56,-9999,
,02.12.2001,-10.5,2.37,2.73,1.03,2.47,3.17,3.89,-9999,
,03.12.2001,-7.5,6.28,6.75,3.23,5.86,7.19,8.06,-9999,
,04.12.2001,-7,9.67,10.24,9.88,8.8,10.67,11.67,-9999,
,05.12.2001,-5,13.59,14.26,12.98,12.2,14.7,15.83,-9999,
,06.12.2001,-2.5,9.42,9.97,13.4,8.59,10.41,11.39,-9999,
,07.12.2001,-0.5,4.42,4.86,5.95,4.23,5.3,6.11,-9999,
,08.12.2001,-3.5,3.38,3.79,5.68,3.32,4.23,5,-9999,
,09.12.2001,-6.5,0.52,0.84,2.63,0.85,1.28,1.95,-9999,
,10.12.2001,-2,-0.77,-0.5,-0.25,-0.27,-0.06,0.56,-9999,
,11.12.2001,6,-0.77,-0.49,0.35,-0.26,-0.06,0.56,-9999,
,12.12.2001,4,1.04,1.38,0.85,1.3,1.82,2.5,-9999,
,13.12.2001,0.5,6.25,6.74,5.68,5.81,7.18,8.06,-9999,
,14.12.2001,0,2.34,2.72,6.68,2.42,3.16,3.89,-9999,
,15.12.2001,0,-0.55,-0.24,1.7,-0.1,0.2,0.83,-9999,
,16.12.2001,4,2.05,2.44,1.93,2.16,2.88,3.61,-9999,
,17.12.2001,-1,3.88,4.32,3.48,3.75,4.76,5.56,-9999,
,18.12.2001,-1,2.85,3.25,3.8,2.87,3.69,4.45,-9999,
,19.12.2001,-5,0.76,1.1,0.15,1.05,1.54,2.22,-9999,
,20.12.2001,-7,-0.54,-0.24,1.25,-0.08,0.2,0.83,-9999,
,21.12.2001,-5,-2.34,-2.11,-2.3,-1.63,-1.67,-1.11,-9999,
,22.12.2001,-1.5,0.8,1.11,-2.3,1.1,1.55,2.22,-9999,
,23.12.2001,-1,0.79,1.12,2.35,1.09,1.55,2.23,-9999,
,24.12.2001,5,-6.31,-6.15,-2.95,-5.1,-5.71,-5.28,-9999,
,25.12.2001,4.5,-8.92,-8.83,-7.53,-7.36,-8.39,-8.06,-9999,
,26.12.2001,-2,-9.7,-9.64,-8.98,-8.04,-9.2,-8.89,-9999,
,27.12.2001,2.5,-7.08,-6.95,-9.58,-5.76,-6.51,-6.11,-9999,
,28.12.2001,5.5,-4.49,-4.27,-5.65,-3.52,-3.83,-3.34,-9999,
,29.12.2001,7,-7.09,-6.95,-5.38,-5.77,-6.51,-6.11,-9999,
,30.12.2001,8.5,-11.26,-11.24,-10.08,-9.39,-10.8,-10.56,-9999,
,31.12.2001,2,-9.44,-9.37,-10.85,-7.82,-8.93,-8.62,-9999,
,01.01.2002,-1,-7.84,-7.75,-10.35,-6.41,-7.31,-6.95,-9999,
,02.01.2002,-1,-7.05,-6.94,-7.33,-5.72,-6.5,-6.11,-9999,
,03.01.2002,-4,-6.55,-6.41,-6.78,-5.29,-5.97,-5.56,-9999,
,04.01.2002,-2.5,-4.96,-4.79,-4.83,-3.9,-4.35,-3.89,-9999,
,05.01.2002,-3,-2.12,-1.85,-2.68,-1.45,-1.41,-0.84,-9999,
,06.01.2002,-8.5,-1.08,-0.78,-0.68,-0.56,-0.34,0.28,-9999,
,07.01.2002,-4,-3.93,-3.72,-3.45,-3.02,-3.28,-2.78,-9999,
,08.01.2002,-0.5,-3.93,-3.72,-6.7,-3.02,-3.28,-2.78,-9999,
,09.01.2002,0,3.14,3.52,-2.13,3.12,3.96,4.72,-9999,
,10.01.2002,2.5,3.39,3.79,5.95,3.34,4.23,5,-9999,
,11.01.2002,4.5,2.6,2.99,4.08,2.65,3.43,4.17,-9999,
,12.01.2002,1,-1.07,-0.78,0.65,-0.54,-0.34,0.28,-9999,
,13.01.2002,-2.5,-1.84,-1.58,0.15,-1.2,-1.14,-0.56,-9999,
,14.01.2002,-2.5,2.87,3.25,-0.08,2.9,3.69,4.44,-9999,
,15.01.2002,-6,1.3,1.65,3.9,1.52,2.09,2.78,-9999,
,16.01.2002,0,-2.13,-1.85,-1,-1.47,-1.42,-0.84,-9999,
,17.01.2002,3.5,-2.89,-2.65,-1.18,-2.13,-2.21,-1.67,-9999,
,18.01.2002,0,-6.04,-5.88,-5.15,-4.86,-5.44,-5,-9999,
,19.01.2002,-4,-4.46,-4.26,-6.93,-3.48,-3.82,-3.34,-9999,
,20.01.2002,0,-2.89,-2.65,-4.78,-2.13,-2.21,-1.67,-9999,
,21.01.2002,5,-1.33,-1.04,-1.45,-0.76,-0.6,0,-9999,
,22.01.2002,5.5,2.91,3.27,-0.9,2.94,3.71,4.45,-9999,
,23.01.2002,-1.5,3.92,4.33,4.78,3.8,4.77,5.56,-9999,
,24.01.2002,-4,2.61,2.99,4.4,2.67,3.43,4.17,-9999,
,25.01.2002,-0.5,0.01,0.31,-2,0.41,0.75,1.39,-9999,
,26.01.2002,6.5,3.94,4.34,2.35,3.83,4.78,5.56,-9999,
,27.01.2002,4.5,5.25,5.68,5.28,4.97,6.12,6.95,-9999,
,28.01.2002,-5,7.08,7.56,7.1,6.56,8,8.89,-9999,
,29.01.2002,-7.5,6.02,6.48,8.38,5.63,6.92,7.78,-9999,
,30.01.2002,-7.5,0.49,0.83,2.2,0.81,1.27,1.94,-9999,
,31.01.2002,-2,-1.61,-1.32,-1,-1.03,-0.88,-0.28,-9999,
,01.02.2002,0,-0.54,-0.24,-1,-0.08,0.2,0.84,-9999,
,02.02.2002,-10.5,-3.67,-3.46,-3.78,-2.8,-3.02,-2.5,-9999,
,03.02.2002,-12.5,-0.8,-0.51,-2.73,-0.31,-0.07,0.56,-9999,
,04.02.2002,-1.5,-2.87,-2.64,-3.18,-2.09,-2.2,-1.67,-9999,
,05.02.2002,4.5,-4.7,-4.52,-8.25,-3.68,-4.08,-3.61,-9999,
,06.02.2002,0.5,-2.1,-1.84,-4.23,-1.43,-1.41,-0.84,-9999,
,07.02.2002,9.5,-0.26,0.04,-0.35,0.17,0.48,1.11,-9999,
,08.02.2002,3,1.06,1.38,-0.13,1.33,1.82,2.5,-9999,
,09.02.2002,-6,2.92,3.27,2.35,2.95,3.71,4.45,-9999,
,10.02.2002,-2.5,5.49,5.94,4.55,5.17,6.38,7.22,-9999,
,11.02.2002,4,-1.81,-1.57,1.18,-1.17,-1.13,-0.56,-9999,
,12.02.2002,8.5,0.77,1.11,-2.4,1.06,1.55,2.23,-9999,
,13.02.2002,7,-3.64,-3.45,-2.53,-2.75,-3.01,-2.5,-9999,
,14.02.2002,5,-0.77,-0.5,-5.78,-0.27,-0.06,0.56,-9999,
,15.02.2002,2,3.65,4.06,0.02,3.57,4.5,5.28,-9999,
,16.02.2002,2,0.5,0.84,3.63,0.82,1.28,1.95,-9999,
,17.02.2002,3.5,-0.26,0.04,-0.13,0.17,0.48,1.12,-9999,
,18.02.2002,4,-1.27,-1.03,-4.23,-0.69,-0.59,0,-9999,
,19.02.2002,2.5,1.82,2.18,0.08,1.97,2.62,3.33,-9999,
,20.02.2002,-4,6.53,7.01,5.13,6.06,7.45,8.33,-9999,
,21.02.2002,-5.5,2.34,2.72,5.5,2.43,3.16,3.89,-9999,
,22.02.2002,3,-1.59,-1.31,-1.45,-0.99,-0.87,-0.28,-9999,
,23.02.2002,-2,-3.11,-2.91,-4.18,-2.28,-2.47,-1.95,-9999,
,24.02.2002,-5.5,3.96,4.34,-0.53,3.85,4.78,5.56,-9999,
,25.02.2002,-5.5,6.79,7.28,6.6,6.3,7.72,8.61,-9999,
,26.02.2002,-3,-1.06,-0.77,4.28,-0.53,-0.33,0.28,-9999,
,27.02.2002,-2,-7.09,-6.95,-4.83,-5.77,-6.51,-6.11,-9999,
,28.02.2002,3.5,-8.36,-8.28,-7.65,-6.86,-7.84,-7.5,-9999,
,01.03.2002,3,-3.4,-3.19,-7.6,-2.55,-2.75,-2.23,-9999,
,02.03.2002,4.5,-0.82,-0.51,-1.9,-0.33,-0.07,0.56,-9999,
,03.03.2002,2.5,-2.61,-2.38,0.15,-1.86,-1.94,-1.39,-9999,
,04.03.2002,4.5,-13.08,-13.12,-10.65,-10.96,-12.68,-12.5,-9999,
,05.03.2002,1,-5.48,-5.33,-12.3,-4.36,-4.89,-4.45,-9999,
,06.03.2002,0,3.43,3.81,-1.3,3.4,4.24,5,-9999,
,07.03.2002,-1,3.94,4.34,4.73,3.83,4.78,5.56,-9999,
,08.03.2002,1,7.11,7.57,0.33,6.6,8.01,8.89,-9999,
,09.03.2002,4.5,6.85,7.3,9.25,6.38,7.74,8.61,-9999,
,10.03.2002,11,-5.51,-5.34,3.1,-4.4,-4.9,-4.45,-9999,
,11.03.2002,3.5,-2.85,-2.64,-6.15,-2.07,-2.2,-1.67,-9999,
,12.03.2002,7,3.4,3.8,-2.58,3.36,4.24,5,-9999,
,13.03.2002,15.5,7.09,7.56,3.95,6.57,8,8.89,-9999,
,14.03.2002,14.5,7.86,8.37,8.7,7.24,8.8,9.73,-9999,
,15.03.2002,13.5,6.29,6.75,7.05,5.87,7.19,8.06,-9999,
,16.03.2002,15,1.31,1.65,5.1,1.54,2.09,2.78,-9999,
,17.03.2002,22.5,1.3,1.64,1.8,1.53,2.08,2.78,-9999,
,18.03.2002,23,3.13,3.53,2.03,3.12,3.97,4.73,-9999,
,19.03.2002,20.5,3.12,3.52,3.3,3.1,3.96,4.72,-9999,
,20.03.2002,22,2.85,3.25,4.08,2.86,3.69,4.45,-9999,
,21.03.2002,16.5,-1.3,-1.03,2.53,-0.72,-0.59,0,-9999,
,22.03.2002,9,-5.49,-5.33,-3.9,-4.37,-4.89,-4.45,-9999,
,23.03.2002,2.5,0.8,1.11,-5.55,1.1,1.55,2.22,-9999,
,24.03.2002,3.5,1.57,1.92,2.9,1.77,2.36,3.06,-9999,
,25.03.2002,7.5,-3.93,-3.72,-2.08,-3.02,-3.28,-2.78,-9999,
,26.03.2002,12.5,-5,-4.81,-5.7,-3.96,-4.37,-3.89,-9999,
,27.03.2002,5.5,-4.68,-4.52,-5.55,-3.65,-4.08,-3.61,-9999,
,28.03.2002,4,-4.67,-4.51,-2.8,-3.64,-4.07,-3.61,-9999,
,29.03.2002,9.5,2.08,2.45,-2.08,2.2,2.89,3.61,-9999,
,30.03.2002,9.5,4.45,4.87,3.68,4.26,5.31,6.11,-9999,
,31.03.2002,6.5,3.94,4.34,3.18,3.84,4.78,5.56,-9999,
,01.04.2002,8,2.64,3,4.55,2.7,3.44,4.17,-9999,
,02.04.2002,12.5,3.93,4.34,2.3,3.81,4.78,5.56,-9999,
,03.04.2002,5.5,1.82,2.18,4.73,1.97,2.62,3.33,-9999,
,04.04.2002,5.5,-1.07,-0.78,1.03,-0.54,-0.34,0.28,-9999,
,05.04.2002,9.5,-1.06,-0.77,0.15,-0.53,-0.33,0.28,-9999,
,06.04.2002,16.5,-0.51,-0.23,-1.08,-0.04,0.21,0.84,-9999,
,07.04.2002,16,2.64,3,0.75,2.7,3.44,4.17,-9999,
,08.04.2002,13,8.09,8.62,4.5,7.41,9.06,10,-9999,
,09.04.2002,11,9.41,9.97,10.93,8.57,10.41,11.39,-9999,
,10.04.2002,12,4.49,4.88,3.45,4.32,5.32,6.11,-9999,
,11.04.2002,9,11.32,11.87,6.93,10.27,12.31,13.33,-9999,
,12.04.2002,9.5,15.97,16.69,15.55,14.28,17.13,18.34,-9999,
,13.04.2002,13,11.5,12.11,14.45,10.39,12.55,13.61,-9999,
,14.04.2002,8,13.88,14.54,13.68,12.46,14.98,16.12,-9999,
,15.04.2002,8.5,18.86,19.64,15.23,16.8,20.08,21.39,-9999,
,16.04.2002,14,19.9,20.71,22.3,17.7,21.15,22.5,-9999,
,17.04.2002,12,20.67,21.51,22.8,18.36,21.95,23.33,-9999,
,18.04.2002,6,19.13,19.91,20.48,17.04,20.35,21.67,-9999,
,19.04.2002,3.5,20.67,21.51,21.8,18.36,21.95,23.33,-9999,
,20.04.2002,5.5,15.21,15.89,16.65,13.63,16.33,17.5,-9999,
,21.04.2002,5,5.51,5.95,8.88,5.19,6.38,7.22,-9999,
,22.04.2002,6,2.58,2.98,2.58,2.62,3.42,4.17,-9999,
,23.04.2002,11.5,3.43,3.81,3.25,3.4,4.24,5,-9999,
,24.04.2002,19,11.04,11.6,7.55,10.01,12.03,13.06,-9999,
,25.04.2002,14,9.73,10.26,12.73,8.87,10.7,11.67,-9999,
,26.04.2002,11,4.21,4.61,5.55,4.07,5.05,5.84,-9999,
,27.04.2002,12.5,4.99,5.41,4.18,4.74,5.85,6.67,-9999,
,28.04.2002,16,9.17,9.71,9.33,8.37,10.15,11.12,-9999,
,29.04.2002,19,5.49,5.94,9.48,5.17,6.38,7.23,-9999,
,30.04.2002,21.5,7.58,8.09,6.73,6.98,8.53,9.45,-9999,
,01.05.2002,22,9.7,10.25,8.15,8.84,10.68,11.67,-9999,
,02.05.2002,19.5,10.21,10.78,12.35,9.28,11.22,12.23,-9999,
,03.05.2002,21,6.29,6.75,5.4,5.87,7.19,8.06,-9999,
,04.05.2002,17,7.37,7.84,5.6,6.83,8.28,9.17,-9999,
,05.05.2002,14.5,13.9,14.54,9.53,12.5,14.98,16.11,-9999,
,06.05.2002,20,16.23,16.95,16.33,14.51,17.39,18.61,-9999,
,07.05.2002,15.5,15.68,16.41,15.83,14.01,16.85,18.06,-9999,
,08.05.2002,13.5,10.99,11.58,13.13,9.95,12.02,13.06,-9999,
,09.05.2002,16,11.5,12.11,11.15,10.39,12.55,13.61,-9999,
,10.05.2002,18.5,9.95,10.51,11.8,9.05,10.95,11.95,-9999,
,11.05.2002,22.5,7.86,8.37,8.98,7.24,8.8,9.73,-9999,
,12.05.2002,23,10.74,11.32,9.33,9.74,11.76,12.78,-9999,
,13.05.2002,24,12.06,12.66,13.18,10.89,13.1,14.17,-9999,
,14.05.2002,20,8.39,8.9,7.78,7.7,9.34,10.28,-9999,
,15.05.2002,17.5,10.26,10.79,8.7,9.34,11.23,12.23,-9999,
,16.05.2002,15,15.17,15.87,14.18,13.57,16.31,17.5,-9999,
,17.05.2002,16.5,8.64,9.17,11.95,7.91,9.61,10.56,-9999,
,18.05.2002,15,5.48,5.94,6.18,5.15,6.38,7.23,-9999,
,19.05.2002,18.5,3.68,4.07,3.4,3.61,4.51,5.28,-9999,
,20.05.2002,19.5,3.91,4.33,5.45,3.79,4.77,5.56,-9999,
,21.05.2002,22,5.76,6.21,4.9,5.41,6.65,7.5,-9999,
,22.05.2002,25.5,7.63,8.11,6.05,7.05,8.54,9.45,-9999,
,23.05.2002,22.5,13.38,14.01,11.53,12.05,14.45,15.56,-9999,
,24.05.2002,25,17.25,18.02,18.78,15.38,18.46,19.72,-9999,
,25.05.2002,25,12.58,13.2,13.95,11.35,13.64,14.73,-9999,
,26.05.2002,24.5,9.21,9.72,10.9,8.43,10.16,11.12,-9999,
,27.05.2002,25.5,13.65,14.28,12.45,12.29,14.72,15.84,-9999,
,28.05.2002,24.5,16.49,17.22,16.1,14.73,17.66,18.89,-9999,
,29.05.2002,20.5,18.84,19.64,18.88,16.77,20.07,21.39,-9999,
,30.05.2002,21,20.15,20.98,21.38,17.91,21.42,22.78,-9999,
,31.05.2002,23,21.73,22.59,22.2,19.28,23.03,24.45,-9999,
,01.06.2002,25.5,18.62,19.38,19.53,16.6,19.82,21.11,-9999,
,02.06.2002,27.5,18.62,19.38,21.08,16.6,19.82,21.11,-9999,
,03.06.2002,26,16.24,16.95,17.1,14.52,17.39,18.61,-9999,
,04.06.2002,28,18.35,19.11,14.35,16.37,19.55,20.83,-9999,
,05.06.2002,23.5,19.11,19.9,20.2,17,20.34,21.67,-9999,
,06.06.2002,20,12.8,13.45,15.35,11.51,13.89,15,-9999,
,07.06.2002,20.5,12.85,13.47,13.63,11.58,13.91,15,-9999,
,08.06.2002,22,16,16.7,15.78,14.32,17.13,18.34,-9999,
,09.06.2002,26,18.89,19.65,18.65,16.83,20.09,21.39,-9999,
,10.06.2002,21.5,22.77,23.66,22.3,20.19,24.1,25.56,-9999,
,11.06.2002,19.5,22.24,23.13,23.13,19.73,23.57,25,-9999,
,12.06.2002,17,20.67,21.51,23.8,18.35,21.95,23.34,-9999,
,13.06.2002,18,17.81,18.57,20.2,15.88,19.01,20.28,-9999,
,14.06.2002,20,15.43,16.14,17.45,13.8,16.58,17.78,-9999,
,15.06.2002,22,15.71,16.42,15.08,14.05,16.86,18.06,-9999,
,16.06.2002,25,13.88,14.54,16.5,12.47,14.98,16.11,-9999,
,17.06.2002,25,14.94,15.62,15.18,13.4,16.06,17.22,-9999,
,18.06.2002,25.5,17.81,18.57,18.33,15.89,19.01,20.28,-9999,
,19.06.2002,25.5,18.87,19.64,19.43,16.81,20.08,21.39,-9999,
,20.06.2002,24,21.76,22.6,21.8,19.32,23.04,24.45,-9999,
,21.06.2002,24,22.77,23.67,25.68,20.18,24.11,25.56,-9999,
,22.06.2002,27.5,22.53,23.4,22.25,19.99,23.84,25.28,-9999,
,23.06.2002,27.5,23.56,24.47,25.18,20.88,24.91,26.39,-9999,
,24.06.2002,19,23.05,23.94,24.9,20.44,24.38,25.84,-9999,
,25.06.2002,19,22.52,23.4,24.68,19.98,23.84,25.28,-9999,
,26.06.2002,21,22.24,23.13,25.68,19.73,23.57,25,-9999,
,27.06.2002,24.5,21.73,22.59,24.3,19.28,23.03,24.45,-9999,
,28.06.2002,23,19.38,20.18,20.7,17.25,20.62,21.95,-9999,
,29.06.2002,26,20.44,21.26,20.75,18.18,21.7,23.06,-9999,
,30.06.2002,25,22.01,22.86,22.85,19.53,23.3,24.72,-9999,
,01.07.2002,25.5,24.34,25.28,25.4,21.55,25.72,27.23,-9999,
,02.07.2002,25,23.57,24.47,27.73,20.88,24.91,26.39,-9999,
,03.07.2002,26,23.84,24.74,25.95,21.13,25.18,26.67,-9999,
,04.07.2002,22.5,25.13,26.08,28,22.24,26.52,28.06,-9999,
,05.07.2002,23,21.49,22.33,23.73,19.08,22.77,24.17,-9999,
,06.07.2002,27,18.09,18.84,19.75,16.13,19.28,20.56,-9999,
,07.07.2002,21,19.65,20.45,20.53,17.49,20.89,22.22,-9999,
,08.07.2002,16.5,21.5,22.33,21.85,19.11,22.77,24.17,-9999,
,09.07.2002,16.5,23.83,24.74,25.95,21.11,25.18,26.67,-9999,
,10.07.2002,17.5,19.61,20.43,21.43,17.43,20.87,22.22,-9999,
,11.07.2002,19.5,17.28,18.03,19.65,15.42,18.47,19.73,-9999,
,12.07.2002,20,15.99,16.69,17.1,14.31,17.13,18.34,-9999,
,13.07.2002,23,17.57,18.31,18.2,15.69,18.75,20,-9999,
,14.07.2002,25,19.93,20.72,20.03,17.73,21.16,22.5,-9999,
,15.07.2002,25.5,19.41,20.19,21.85,17.29,20.63,21.95,-9999,
,16.07.2002,21,22.01,22.86,24.9,19.53,23.3,24.72,-9999,
,17.07.2002,23.5,22.52,23.4,25.18,19.98,23.84,25.28,-9999,
,18.07.2002,22,23.3,24.2,25.63,20.65,24.64,26.11,-9999,
,19.07.2002,23,23.04,23.94,25.45,20.42,24.37,25.84,-9999,
,20.07.2002,20,22.25,23.13,23.9,19.74,23.57,25,-9999,
,21.07.2002,17.5,23.32,24.21,24.13,20.69,24.65,26.11,-9999,
,22.07.2002,18.5,26.17,27.15,27.28,23.14,27.59,29.17,-9999,
,23.07.2002,21,24.34,25.28,27.55,21.55,25.72,27.23,-9999,
,24.07.2002,24,17.57,18.3,19.03,15.68,18.74,20,-9999,
,25.07.2002,22,17.56,18.3,18.93,15.68,18.74,20,-9999,
,26.07.2002,20.5,21.48,22.33,20.75,19.07,22.77,24.17,-9999,
,27.07.2002,21.5,21.45,22.32,24.63,19.04,22.76,24.17,-9999,
,28.07.2002,21,23.8,24.74,23.2,21.07,25.18,26.67,-9999,
,29.07.2002,20.5,22.77,23.67,25.85,20.18,24.11,25.56,-9999,
,30.07.2002,19.5,22.51,23.4,25.13,19.96,23.84,25.28,-9999,
,31.07.2002,20,20.97,21.8,25.35,18.64,22.24,23.62,-9999,
,01.08.2002,21,23.05,23.94,24.95,20.44,24.38,25.84,-9999,
,02.08.2002,21,23.3,24.21,26.23,20.65,24.64,26.12,-9999,
,03.08.2002,22,20.95,21.79,22.58,18.61,22.23,23.61,-9999,
,04.08.2002,24.5,24.1,25.01,22.85,21.35,25.45,26.95,-9999,
,05.08.2002,20.5,24.6,25.54,27,21.78,25.98,27.5,-9999,
,06.08.2002,20,18.87,19.65,21.08,16.81,20.08,21.39,-9999,
,07.08.2002,19.5,15.2,15.89,16.33,13.63,16.33,17.5,-9999,
,08.08.2002,20.5,15.72,16.42,16.6,14.07,16.86,18.06,-9999,
,09.08.2002,23,17.05,17.77,17.65,15.23,18.21,19.45,-9999,
,10.08.2002,24.5,19.15,19.92,19.25,17.06,20.36,21.67,-9999,
,11.08.2002,24.5,21.73,22.59,20.08,19.29,23.03,24.45,-9999,
,12.08.2002,22,21.23,22.06,23.18,18.87,22.5,23.89,-9999,
,13.08.2002,15.5,23.3,24.21,24.9,20.65,24.64,26.12,-9999,
,14.08.2002,16.5,18.81,19.63,25.4,16.73,20.07,21.39,-9999,
,15.08.2002,17,20.42,21.25,20.83,18.15,21.69,23.06,-9999,
,16.08.2002,21.5,21.44,22.32,23.53,19.02,22.76,24.17,-9999,
,17.08.2002,17,21.71,22.58,21.93,19.27,23.02,24.44,-9999,
,18.08.2002,15.5,20.42,21.25,22.8,18.15,21.69,23.06,-9999,
,19.08.2002,19.5,18.84,19.64,19.88,16.77,20.07,21.39,-9999,
,20.08.2002,21.5,15.45,16.15,17.28,13.84,16.59,17.78,-9999,
,21.08.2002,24,18.09,18.84,18.38,16.14,19.28,20.56,-9999,
,22.08.2002,18.5,23.02,23.93,20.75,20.4,24.37,25.84,-9999,
,23.08.2002,19,21.7,22.58,23.75,19.24,23.02,24.45,-9999,
,24.08.2002,9.5,20.92,21.78,21.88,18.57,22.22,23.61,-9999,
,25.08.2002,12,18.86,19.64,20.43,16.79,20.08,21.39,-9999,
,26.08.2002,11,19.9,20.71,21.25,17.69,21.15,22.5,-9999,
,27.08.2002,13,18.86,19.64,20.75,16.8,20.08,21.39,-9999,
,28.08.2002,16,18.33,19.1,20.53,16.33,19.54,20.83,-9999,
,29.08.2002,16.5,17.81,18.57,19.43,15.88,19.01,20.28,-9999,
,30.08.2002,15.5,18.6,19.37,19.98,16.57,19.81,21.11,-9999,
,31.08.2002,19,18.6,19.37,21.03,16.58,19.81,21.11,-9999,
