@T,D1D2,,,,
descr,average observed soil water content at probe D1 D2 depths 30cm 60cm 90cm 150cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,04.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1583.5,,,
x,,513610.5,,,
y,,4494889.5,,,
,14.02.2009,0.276294325,0.274140826,0.232607051,0.225943167
,15.02.2009,0.275432897,0.273865522,0.232564923,0.225999306
,16.02.2009,0.274995894,0.27351981,0.232432238,0.226048111
,17.02.2009,0.27572333,0.273467797,0.232322806,0.226034153
,18.02.2009,0.277492342,0.273983762,0.232357258,0.226001536
,19.02.2009,0.277983386,0.274730519,0.232670269,0.22598247
,20.02.2009,0.278219674,0.275213153,0.233028477,0.226008594
,21.02.2009,0.276892079,0.27525739,0.233312627,0.226051311
,22.02.2009,0.276123602,0.274809775,0.233358794,0.226116362
,23.02.2009,0.276974749,0.274661739,0.233276426,0.226182195
,24.02.2009,0.280508277,0.275512994,0.233391503,0.226195795
,25.02.2009,0.283533168,0.27732291,0.234025887,0.226225715
,26.02.2009,0.285669836,0.279028275,0.235000667,0.226302349
,27.02.2009,0.284645007,0.280282118,0.236044199,0.226512639
,28.02.2009,0.281527472,0.279891279,0.236696912,0.226803535
,01.03.2009,0.280337257,0.278990744,0.236712261,0.227105025
,02.03.2009,0.282765209,0.278878948,0.236589193,0.227355468
,03.03.2009,0.285825789,0.280128981,0.236878075,0.227535347
,04.03.2009,0.288080558,0.281657458,0.237627791,0.227692268
,05.03.2009,0.289910689,0.283248519,0.23859553,0.227893683
,06.03.2009,0.288801565,0.284190448,0.239604643,0.228211092
,07.03.2009,0.288354638,0.284289255,0.240237953,0.228573534
,08.03.2009,0.286780286,0.284140392,0.240614691,0.228948479
,09.03.2009,0.286738664,0.283841194,0.240742218,0.229310918
,10.03.2009,0.284616377,0.283458972,0.240802102,0.229613452
,11.03.2009,0.280753559,0.28204307,0.240572219,0.229840385
,12.03.2009,0.279504389,0.280387657,0.239889674,0.230007576
,13.03.2009,0.279742034,0.279524269,0.239183034,0.230046753
,14.03.2009,0.281422192,0.279500107,0.238741806,0.230001306
,15.03.2009,0.283688142,0.280199209,0.238726569,0.229926724
,16.03.2009,0.285695747,0.281284613,0.239066511,0.22986586
,17.03.2009,0.28844699,0.282566852,0.239645085,0.229861994
,18.03.2009,0.291109803,0.284350125,0.240512966,0.229940975
,19.03.2009,0.291962618,0.285839056,0.241576383,0.230129278
,20.03.2009,0.29316897,0.286939689,0.242548004,0.23039845
,21.03.2009,0.29410723,0.287933222,0.243447959,0.230758706
,22.03.2009,0.296848021,0.289187234,0.244329902,0.231128147
,23.03.2009,0.298933779,0.291079651,0.245476153,0.231542428
,24.03.2009,0.29599815,0.29170358,0.246641585,0.232021802
,25.03.2009,0.293793395,0.291011305,0.247121565,0.232543371
,26.03.2009,0.291571002,0.290176755,0.247142472,0.233045217
,27.03.2009,0.28784556,0.288555026,0.246799016,0.2334334
,28.03.2009,0.285213806,0.28670286,0.246025974,0.23369483
,29.03.2009,0.282947597,0.284950616,0.2450701,0.233828788
,30.03.2009,0.282674577,0.28331202,0.244082644,0.233829954
,31.03.2009,0.285302189,0.28199173,0.243090286,0.233718544
,01.04.2009,0.28743863,0.281497336,0.242237591,0.233537416
,02.04.2009,0.28805869,0.28132865,0.24161505,0.233279939
,03.04.2009,0.291255505,0.281972546,0.241171689,0.233010277
,04.04.2009,0.293075913,0.28362814,0.24122142,0.232779149
,05.04.2009,0.291436832,0.284046283,0.241418681,0.23257939
,06.04.2009,0.291164803,0.283588267,0.241124459,0.232440198
,07.04.2009,0.297587446,0.283755073,0.240638993,0.232327103
,08.04.2009,0.302218366,0.286005735,0.240504027,0.232162714
,09.04.2009,0.305671951,0.290046853,0.241086895,0.232000717
,10.04.2009,0.305724345,0.293557249,0.24212431,0.231944114
,11.04.2009,0.306798233,0.29620484,0.243127244,0.232013232
,12.04.2009,0.306142571,0.29790418,0.24411959,0.232180455
,13.04.2009,0.305301306,0.298703823,0.244938241,0.23244382
,14.04.2009,0.307950389,0.299938797,0.245735699,0.232661857
,15.04.2009,0.309563916,0.301754328,0.24695595,0.232908858
,16.04.2009,0.310060244,0.303430463,0.248503307,0.233170413
,17.04.2009,0.331066103,0.306357421,0.249871836,0.233496028
,18.04.2009,0.349660691,0.355290985,0.257005676,0.233848706
,19.04.2009,0.340066075,0.356781882,0.29466229,0.234167569
,20.04.2009,0.336959207,0.353602873,0.305191588,0.234308268
,21.04.2009,0.336555366,0.351895303,0.306885038,0.234360358
,22.04.2009,0.337669851,0.351396501,0.307499017,0.234508332
,23.04.2009,0.337844251,0.351376836,0.308196621,0.234911296
,24.04.2009,0.337587772,0.351191631,0.308858919,0.235604068
,25.04.2009,0.335052342,0.350459895,0.309299411,0.236616243
,26.04.2009,0.331258314,0.348305418,0.309102394,0.237829071
,27.04.2009,0.328397193,0.346096274,0.308264242,0.239067351
,28.04.2009,0.326333084,0.343465349,0.307084675,0.240323932
,29.04.2009,0.329080147,0.342477064,0.305899583,0.2415067
,30.04.2009,0.330650239,0.342971879,0.305532797,0.242528494
,01.05.2009,0.32937836,0.342901337,0.30559489,0.243459304
,02.05.2009,0.326281026,0.341564839,0.305323734,0.244355084
,03.05.2009,0.327445403,0.340122077,0.304518759,0.245222952
,04.05.2009,0.331066894,0.34098933,0.304156035,0.24592026
,05.05.2009,0.332068397,0.34206918,0.304600694,0.246483456
,06.05.2009,0.333041622,0.342917764,0.30512705,0.247004511
,07.05.2009,0.335179687,0.344099962,0.305714916,0.247498899
,08.05.2009,0.335903478,0.345388069,0.306540696,0.248011651
,09.05.2009,0.334804752,0.345623401,0.30730272,0.248525978
,10.05.2009,0.33381894,0.345355776,0.307620698,0.249199532
,11.05.2009,0.331233511,0.343976103,0.307420956,0.250083228
,12.05.2009,0.333450237,0.34338949,0.306857805,0.2512215
,13.05.2009,0.335169291,0.344156841,0.306808539,0.253135032
,14.05.2009,0.333926222,0.344280701,0.307039549,0.255936258
,15.05.2009,0.335081192,0.344167108,0.307084206,0.259218135
,16.05.2009,0.334959806,0.344432926,0.307258556,0.262926088
,17.05.2009,0.335598275,0.344430807,0.307327972,0.267287044
,18.05.2009,0.338146688,0.345216706,0.307536181,0.272225583
,19.05.2009,0.340823304,0.346792511,0.308230941,0.277404916
,20.05.2009,0.342159867,0.348348959,0.309286536,0.282502887
,21.05.2009,0.342068371,0.349414248,0.310363761,0.287043189
,22.05.2009,0.339881309,0.34907217,0.310992953,0.290855467
,23.05.2009,0.33928508,0.348538036,0.311055541,0.293918841
,24.05.2009,0.33713603,0.347386352,0.310834564,0.296332183
,25.05.2009,0.336420668,0.346491226,0.310293728,0.298249313
,26.05.2009,0.334240375,0.34515126,0.309657717,0.299824328
,27.05.2009,0.334409273,0.343950683,0.308775409,0.301115048
,28.05.2009,0.336215978,0.344123521,0.308152186,0.30210625
,29.05.2009,0.336656317,0.344361919,0.307991148,0.302904616
,30.05.2009,0.339387199,0.345311888,0.30805725,0.30358611
,31.05.2009,0.340073565,0.346430102,0.308597919,0.304231958
,01.06.2009,0.340195807,0.34695951,0.30917614,0.304907919
,02.06.2009,0.33888498,0.347093759,0.309575475,0.305614417
,03.06.2009,0.338159726,0.345743417,0.309417512,0.306367439
,04.06.2009,0.339528008,0.345381981,0.308791083,0.307058007
,05.06.2009,0.340804574,0.346004027,0.308673984,0.30754521
,06.06.2009,0.342782442,0.34734946,0.309167495,0.307897009
,07.06.2009,0.343110023,0.348775478,0.310089783,0.308186082
,08.06.2009,0.339105763,0.34837316,0.310783492,0.308576741
,09.06.2009,0.337372981,0.346697997,0.310484076,0.309072932
,10.06.2009,0.337437501,0.345940519,0.309911206,0.309515462
,11.06.2009,0.337477705,0.345714497,0.309551938,0.309899145
,12.06.2009,0.336862388,0.345346761,0.30929815,0.310256523
,13.06.2009,0.338415023,0.345484849,0.309095152,0.310582243
,14.06.2009,0.339033711,0.346077367,0.309215979,0.310904863
,15.06.2009,0.338664013,0.346439572,0.309494086,0.311260263
,16.06.2009,0.336684873,0.345872799,0.30961049,0.311696185
,17.06.2009,0.337595614,0.345397965,0.309387512,0.312128571
,18.06.2009,0.338288228,0.345862945,0.309471147,0.312523735
,19.06.2009,0.337618189,0.346221104,0.309832775,0.31292423
,20.06.2009,0.336897084,0.346155208,0.310121675,0.313356411
,21.06.2009,0.334707036,0.345334886,0.310190536,0.313884603
,22.06.2009,0.333400967,0.344628594,0.309981374,0.314413066
,23.06.2009,0.331696649,0.344173951,0.309951536,0.314905934
,24.06.2009,0.32953679,0.343413026,0.309952938,0.315412424
,25.06.2009,0.327252827,0.342305939,0.309752861,0.315931189
,26.06.2009,0.324652453,0.341500158,0.309522296,0.316441709
,27.06.2009,0.319331713,0.339806912,0.309274988,0.316967926
,28.06.2009,0.313708322,0.33755229,0.30870731,0.317452269
,29.06.2009,0.307327554,0.335542183,0.308234493,0.31787768
,30.06.2009,0.299585518,0.333240273,0.307833109,0.31830671
,01.07.2009,0.292094889,0.330049213,0.307274287,0.31872371
,02.07.2009,0.285640808,0.326960126,0.306627908,0.319138243
,03.07.2009,0.280653188,0.324124074,0.305927883,0.319540943
,04.07.2009,0.275424054,0.320637838,0.305126533,0.319928295
,05.07.2009,0.270205342,0.317513993,0.304208495,0.320292415
,06.07.2009,0.266200994,0.313567625,0.302913742,0.320611398
,07.07.2009,0.261526795,0.30897817,0.301449748,0.320839433
,08.07.2009,0.256197227,0.304127401,0.30000043,0.320971452
,09.07.2009,0.251698194,0.299480615,0.298676716,0.321055444
,10.07.2009,0.247110447,0.295828065,0.297669767,0.321138409
,11.07.2009,0.242533175,0.291969401,0.296338494,0.321239424
,12.07.2009,0.238276693,0.288482777,0.2947439,0.321364064
,13.07.2009,0.233920104,0.285245178,0.293096686,0.321559243
,14.07.2009,0.229050436,0.27992661,0.289496005,0.321801958
,15.07.2009,0.225561729,0.275340955,0.285707969,0.32202927
,16.07.2009,0.221609982,0.271177889,0.282162988,0.322206789
,17.07.2009,0.217872123,0.267365088,0.27931435,0.322327554
,18.07.2009,0.214454285,0.263772289,0.27692766,0.322455798
,19.07.2009,0.211284953,0.259960161,0.274635897,0.322609244
,20.07.2009,0.211657485,0.256071079,0.272431517,0.322764771
,21.07.2009,0.295064001,0.253749218,0.271579352,0.322924411
,22.07.2009,0.281407764,0.251731543,0.270452338,0.323067595
,23.07.2009,0.267310192,0.248844302,0.26804214,0.32316754
,24.07.2009,0.254518615,0.246557368,0.26580767,0.32311695
,25.07.2009,0.245662308,0.24581814,0.264524423,0.323044956
,26.07.2009,0.238056115,0.244948477,0.263780338,0.322986013
,27.07.2009,0.232253358,0.243530958,0.262363248,0.322972669
,28.07.2009,0.226287481,0.242756152,0.261859815,0.322976974
,29.07.2009,0.22574418,0.241187196,0.261412256,0.322989596
,30.07.2009,0.229299922,0.239133437,0.260435592,0.323002267
,31.07.2009,0.231048385,0.237200624,0.258793454,0.322893608
,01.08.2009,0.232065107,0.23584517,0.257292799,0.322645173
,02.08.2009,0.233944662,0.23523219,0.255892292,0.322258977
,03.08.2009,0.234929254,0.235830513,0.255151732,0.321796054
,04.08.2009,0.233801144,0.236689814,0.255152278,0.321372174
,05.08.2009,0.233819392,0.237352489,0.255188547,0.321056561
,06.08.2009,0.234173259,0.238414413,0.255369075,0.320768414
,07.08.2009,0.232441443,0.239205848,0.255874734,0.320588355
,08.08.2009,0.238520055,0.239193735,0.256081582,0.320463083
,09.08.2009,0.296111323,0.237942102,0.256099974,0.320418383
,10.08.2009,0.310235887,0.237176703,0.255496806,0.320325976
,11.08.2009,0.314175,0.238730975,0.25501243,0.320132428
,12.08.2009,0.31548391,0.241903232,0.254761075,0.319755811
,13.08.2009,0.318408914,0.245319584,0.253741864,0.319305279
,14.08.2009,0.32178316,0.248329174,0.252599673,0.318960778
,15.08.2009,0.319386697,0.250579871,0.252870172,0.318761104
,16.08.2009,0.317062883,0.251692689,0.252734002,0.318576396
,17.08.2009,0.315424493,0.252459849,0.252367557,0.318406688
,18.08.2009,0.314781454,0.253253622,0.251954243,0.318137346
,19.08.2009,0.313712794,0.254019368,0.251623891,0.317765073
,20.08.2009,0.312869081,0.254564972,0.251318708,0.317359316
,21.08.2009,0.312744376,0.25537754,0.251073215,0.316874134
,22.08.2009,0.312779935,0.256335234,0.250980959,0.31633863
,23.08.2009,0.313883713,0.257739191,0.251072872,0.315778311
,24.08.2009,0.31334411,0.259226064,0.251466527,0.315269893
,25.08.2009,0.310985554,0.259622371,0.251828435,0.314917104
,26.08.2009,0.309387091,0.25954041,0.251804667,0.314585681
,27.08.2009,0.306415353,0.258863759,0.251574746,0.314147212
,28.08.2009,0.306006805,0.258213311,0.251018807,0.31350203
,29.08.2009,0.305685803,0.258461328,0.250550579,0.312851845
,30.08.2009,0.304094172,0.258536247,0.250304601,0.312352478
,31.08.2009,0.301173961,0.257715915,0.249945594,0.311920655
,01.09.2009,0.300328804,0.25694704,0.24926503,0.311236334
,02.09.2009,0.300935657,0.2572341,0.248782131,0.310266254
,03.09.2009,0.30075835,0.258078454,0.248704405,0.309292989
,04.09.2009,0.299636386,0.258533927,0.248753745,0.308576784
,05.09.2009,0.29884646,0.258696193,0.248723411,0.308070429
,06.09.2009,0.29808421,0.258892304,0.248663943,0.307667079
,07.09.2009,0.297332236,0.259043896,0.248578008,0.30725035
,08.09.2009,0.29667873,0.259186158,0.248525791,0.307064221
,09.09.2009,0.295707402,0.259238233,0.248491627,0.307107008
,10.09.2009,0.294981344,0.259182865,0.248428589,0.307203172
,11.09.2009,0.294387353,0.259187945,0.248371779,0.307271214
,12.09.2009,0.291833001,0.258920166,0.24831775,0.307355975
,13.09.2009,0.286414529,0.256824358,0.247801742,0.307438909
,14.09.2009,0.285609289,0.254924107,0.246674641,0.307421123
,15.09.2009,0.287009799,0.254661643,0.245808137,0.307289666
,16.09.2009,0.287505394,0.255080385,0.24549544,0.307061244
,17.09.2009,0.286561286,0.255115588,0.245381237,0.306831275
,18.09.2009,0.285648064,0.254856696,0.24519681,0.306655865
,19.09.2009,0.285019577,0.25456772,0.244957311,0.306490915
,20.09.2009,0.284278491,0.254289454,0.24470326,0.306332235
,21.09.2009,0.281217109,0.253727476,0.244419642,0.306138643
,22.09.2009,0.274642729,0.251154519,0.243634042,0.306008111
,23.09.2009,0.27072108,0.247984791,0.242031572,0.3058438
,24.09.2009,0.268977801,0.245504067,0.240170974,0.305564846
,25.09.2009,0.269594494,0.244310452,0.238587404,0.30510663
,26.09.2009,0.270512883,0.244020347,0.237568471,0.304534401
,27.09.2009,0.273446942,0.244656338,0.237044702,0.30394752
,28.09.2009,0.272772924,0.245502861,0.237065262,0.303389471
,29.09.2009,0.272096577,0.245271146,0.23700957,0.302941934
,30.09.2009,0.273182913,0.194554745,0.236820188,0.302569048
,01.10.2009,0.271300417,0.245655454,0.236816649,0.302207802
,02.10.2009,0.266986738,0.244303814,0.236495871,0.301960887
,03.10.2009,0.26568948,0.242895439,0.235618651,0.301709978
,04.10.2009,0.264774436,0.24202895,0.234747504,0.3013699
,05.10.2009,0.261482034,0.240471248,0.233843184,0.300982654
,06.10.2009,0.258176884,0.238574339,0.23266753,0.30059681
,07.10.2009,0.256973242,0.23666485,0.231277152,0.300162535
,08.10.2009,0.257042661,0.235882498,0.230061018,0.299630242
,09.10.2009,0.252895497,0.234329138,0.229014453,0.299057123
,10.10.2009,0.249915411,0.232315429,0.227649906,0.298502555
,11.10.2009,0.246001765,0.229855125,0.226055809,0.29790503
,12.10.2009,0.244118631,0.227534591,0.224256439,0.297269498
,13.10.2009,0.244369208,0.226191637,0.222602992,0.296574668
,14.10.2009,0.246329297,0.225719842,0.221374623,0.295814707
,15.10.2009,0.250224975,0.226707434,0.220759807,0.295035686
,16.10.2009,0.251818605,0.228100423,0.220841688,0.294301332
,17.10.2009,0.251775864,0.228906668,0.221106529,0.293665553
,18.10.2009,0.25269791,0.229283302,0.221268833,0.293166714
,19.10.2009,0.255506003,0.230430046,0.221507716,0.292748384
,20.10.2009,0.254613015,0.231519118,0.222044947,0.292392889
,21.10.2009,0.250518974,0.230907235,0.222305793,0.292140981
,22.10.2009,0.24667425,0.229061643,0.221821434,0.291951187
,23.10.2009,0.24799712,0.227932195,0.220919568,0.291716347
,24.10.2009,0.248829719,0.22797086,0.220351351,0.291412698
,25.10.2009,0.248618764,0.228199392,0.220116636,0.291045808
,26.10.2009,0.244199459,0.227174152,0.21980553,0.290704187
,27.10.2009,0.24306804,0.225696009,0.218997369,0.290440101
,28.10.2009,0.24025317,0.22446375,0.218105456,0.290118363
,29.10.2009,0.236722041,0.22249058,0.216987944,0.289768885
,30.10.2009,0.23436704,0.220536421,0.215612526,0.289354185
,31.10.2009,0.232542615,0.218838558,0.214196009,0.288870652
,01.11.2009,0.249083123,0.217308339,0.212824488,0.288310976
,02.11.2009,0.285489998,0.216335436,0.211651436,0.287695415
,03.11.2009,0.297722988,0.220574507,0.210744447,0.287073554
,04.11.2009,0.302885531,0.234560348,0.210224583,0.286355119
,05.11.2009,0.303939635,0.241659879,0.209973202,0.285736877
,06.11.2009,0.30558592,0.244232,0.209860233,0.28513135
,07.11.2009,0.305869777,0.246065973,0.210108841,0.2846252
,08.11.2009,0.305311839,0.246894068,0.210555976,0.284183068
,09.11.2009,0.303317515,0.247190508,0.211024117,0.283837431
,10.11.2009,0.30062597,0.246745451,0.211306027,0.283573603
,11.11.2009,0.298618471,0.245934551,0.211298601,0.283351135
,12.11.2009,0.29805617,0.24529833,0.211206186,0.283095644
,13.11.2009,0.297399129,0.245407864,0.211303411,0.282845905
,14.11.2009,0.292888118,0.244356773,0.21141986,0.282555501
,15.11.2009,0.290158377,0.242636752,0.210996176,0.282291976
,16.11.2009,0.287623711,0.241098159,0.210373265,0.281967621
,17.11.2009,0.285575743,0.239567389,0.20966241,0.281560679
,18.11.2009,0.28470733,0.238194993,0.208909263,0.281081259
,19.11.2009,0.286687283,0.237502488,0.208278629,0.280553501
,20.11.2009,0.287900244,0.237425291,0.207910371,0.279999312
,21.11.2009,0.288165813,0.23732245,0.207702362,0.279469358
,22.11.2009,0.288594937,0.237263694,0.207501857,0.27892857
,23.11.2009,0.287938851,0.23714006,0.207346868,0.27842737
,24.11.2009,0.28644924,0.236639648,0.207120512,0.277940648
,25.11.2009,0.285276597,0.23577244,0.206717528,0.277475029
,26.11.2009,0.285118784,0.235314094,0.206276869,0.277013728
,27.11.2009,0.285252227,0.235168278,0.205984575,0.276512371
,28.11.2009,0.285256927,0.235243379,0.205868071,0.276020585
,29.11.2009,0.284999892,0.235228382,0.20584004,0.275558075
,30.11.2009,0.283995124,0.235052369,0.205794996,0.275118259
,01.12.2009,0.282887764,0.234606669,0.205662007,0.274730306
,02.12.2009,0.281841471,0.234111019,0.205411367,0.274363157
,03.12.2009,0.280654992,0.233578233,0.205104049,0.273963813
,04.12.2009,0.279194934,0.232833858,0.204699,0.273557454
,05.12.2009,0.277781413,0.232008162,0.204186478,0.27313036
,06.12.2009,0.276467498,0.231269465,0.203659066,0.272695047
,07.12.2009,0.275356126,0.230719582,0.203143,0.272241632
,08.12.2009,0.274234094,0.23029106,0.20269235,0.271767652
,09.12.2009,0.272929934,0.229870602,0.202283549,0.271289087
,10.12.2009,0.269914283,0.229372695,0.201878076,0.270804951
,11.12.2009,0.261647356,0.228853524,0.201462981,0.270356105
,12.12.2009,0.251917634,0.228335827,0.201031467,0.269869035
,13.12.2009,0.24797752,0.227951318,0.200639019,0.26942313
,14.12.2009,0.247621863,0.227661329,0.200305083,0.268946965
,15.12.2009,0.246540189,0.227421625,0.200019756,0.268494007
,16.12.2009,0.245727466,0.22714782,0.199779451,0.268022597
,17.12.2009,0.249362506,0.2269934,0.199577019,0.267587956
,18.12.2009,0.253979457,0.226872851,0.199417939,0.267158732
,19.12.2009,0.258181149,0.226783874,0.199286501,0.266800893
,20.12.2009,0.25905906,0.226682222,0.199182156,0.2664286
,21.12.2009,0.259805078,0.226609848,0.199082917,0.266085983
,22.12.2009,0.261666447,0.226573022,0.198998217,0.265770852
,23.12.2009,0.263349382,0.226548876,0.198914055,0.265480693
,24.12.2009,0.264568783,0.226561049,0.198836742,0.265208382
,25.12.2009,0.265278802,0.226571112,0.198781644,0.264925074
,26.12.2009,0.265138209,0.226592638,0.198735979,0.264649559
