@T,B1B2B3,,,,
descr,average observed soil water content at probe B1 B2 B3 depths 30cm 60cm 90cm 150cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,03.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1568.666667,,,
x,,513721.3333,,,
y,,4495332.667,,,
,05.10.2011,0.260541345,0.289320851,0.243884657,0.300566718
,06.10.2011,0.258618491,0.288683302,0.243911508,0.300495105
,07.10.2011,0.254781752,0.287347587,0.243709663,0.300401594
,08.10.2011,0.251608858,0.285225068,0.243105966,0.30022773
,09.10.2011,0.247803331,0.280707543,0.241818519,0.299794191
,10.10.2011,0.254616927,0.276843263,0.239652265,0.29940389
,11.10.2011,0.264913613,0.275025722,0.237817914,0.298858879
,12.10.2011,0.273113624,0.274246666,0.236596402,0.29816033
,13.10.2011,0.280417754,0.273357042,0.235682342,0.297360644
,14.10.2011,0.290241442,0.272873441,0.234866988,0.296708641
,15.10.2011,0.291912452,0.272579555,0.234273011,0.296035987
,16.10.2011,0.291117021,0.272846204,0.233847802,0.295446837
,17.10.2011,0.293262122,0.272931018,0.233666188,0.29490956
,18.10.2011,0.289137694,0.271469722,0.233287101,0.294418232
,19.10.2011,0.29276092,0.26952679,0.232387496,0.293955856
,20.10.2011,0.293171692,0.26822537,0.231386802,0.293415547
,21.10.2011,0.292436503,0.267972875,0.230670469,0.292832877
,22.10.2011,0.294270171,0.268471868,0.230322922,0.292265911
,23.10.2011,0.295165851,0.269060523,0.230260708,0.291740112
,24.10.2011,0.299359829,0.269523267,0.230308671,0.291276216
,25.10.2011,0.299009611,0.269867351,0.23039677,0.290903151
,26.10.2011,0.293097831,0.269198211,0.230457969,0.29059357
,27.10.2011,0.289667636,0.26595775,0.229740806,0.290245701
,28.10.2011,0.288125469,0.262703316,0.228263864,0.289802755
,29.10.2011,0.286033085,0.260013789,0.226636369,0.28921606
,30.10.2011,0.29322243,0.258021329,0.225118426,0.28853366
,31.10.2011,0.303049363,0.25739873,0.22394868,0.28775816
,01.11.2011,0.308005824,0.257960565,0.223334093,0.286994404
,02.11.2011,0.309841541,0.258034855,0.223066741,0.286211148
,03.11.2011,0.313423368,0.256769077,0.22262745,0.285490172
,04.11.2011,0.315476811,0.255319964,0.221768656,0.28475441
,05.11.2011,0.320017378,0.254432889,0.220751935,0.284045276
,06.11.2011,0.320016829,0.25480673,0.219908431,0.283331709
,07.11.2011,0.318736032,0.255344389,0.219173421,0.282619065
,08.11.2011,0.318668398,0.255743151,0.218441029,0.281897679
,09.11.2011,0.317777668,0.256356105,0.217865288,0.28122458
,10.11.2011,0.316566113,0.256597659,0.217355781,0.280543016
,11.11.2011,0.316591039,0.257235764,0.216841794,0.279897694
,12.11.2011,0.317528708,0.258795623,0.216471018,0.279254878
,13.11.2011,0.316247002,0.261139985,0.216343959,0.278693929
,14.11.2011,0.315530556,0.263464838,0.216410473,0.278115647
,15.11.2011,0.314650507,0.265869644,0.216455445,0.277640701
,16.11.2011,0.313095815,0.268244852,0.216446697,0.277206439
,17.11.2011,0.310928889,0.269906331,0.216194504,0.276770216
,18.11.2011,0.309861694,0.271682889,0.215706221,0.276360676
,19.11.2011,0.310209097,0.274544977,0.215379402,0.27591814
,20.11.2011,0.309334943,0.277449158,0.215321753,0.275423427
,21.11.2011,0.308462652,0.279927917,0.215247356,0.274934946
,22.11.2011,0.308125472,0.282359721,0.215131058,0.274476653
,23.11.2011,0.308569009,0.285126077,0.215123218,0.274052582
,24.11.2011,0.309556674,0.288070002,0.21529234,0.273684972
,25.11.2011,0.309244694,0.290883107,0.215572666,0.273305116
,26.11.2011,0.308106933,0.286982694,0.215923181,0.273002197
,27.11.2011,0.306236811,0.294407712,0.216085736,0.272724044
,28.11.2011,0.305619334,0.295143666,0.215916697,0.27245423
,29.11.2011,0.306423883,0.296789138,0.215816618,0.272200047
,30.11.2011,0.306375309,0.298452896,0.215952149,0.234358612
,01.12.2011,0.30697559,0.299930121,0.216171439,0.271627612
,02.12.2011,0.341900387,0.300720867,0.216338563,0.271380768
,03.12.2011,0.304263019,0.300835251,0.216298243,0.271171744
,04.12.2011,0.303745872,0.300951908,0.216093064,0.270951917
,05.12.2011,0.303189564,0.300823159,0.215829876,0.27071968
,06.12.2011,0.302769209,0.300403939,0.215440572,0.270479494
,07.12.2011,0.301935153,0.299808411,0.214952311,0.270165297
,08.12.2011,0.301145424,0.299361507,0.214454308,0.269826029
,09.12.2011,0.300430048,0.299150348,0.214030949,0.269452067
,10.12.2011,0.299721948,0.299016021,0.213667706,0.269049639
,11.12.2011,0.299059706,0.298806689,0.213348684,0.26869608
,12.12.2011,0.298375041,0.298611968,0.213058917,0.268303527
,13.12.2011,0.297677793,0.298449262,0.212806755,0.267941514
,14.12.2011,0.296863631,0.298251331,0.212540366,0.26755643
,15.12.2011,0.296281929,0.298127664,0.212353072,0.267161455
,16.12.2011,0.295772485,0.298091271,0.212189924,0.266814211
,17.12.2011,0.294903051,0.297921251,0.212050211,0.230661669
,18.12.2011,0.293899977,0.297674635,0.211875745,0.266254792
,19.12.2011,0.293288601,0.297502084,0.21173876,0.265902261
,20.12.2011,0.292812973,0.29742928,0.21164563,0.265629052
,21.12.2011,0.291703036,0.297209129,0.211520554,0.265372753
,22.12.2011,0.290819977,0.296945771,0.211416712,0.265046631
,23.12.2011,0.290017042,0.296807076,0.211314512,0.264810492
,24.12.2011,0.287360133,0.296503318,0.211211363,0.264559878
,25.12.2011,0.283781705,0.29617411,0.211097014,0.264315057
,26.12.2011,0.279758295,0.295818984,0.210964723,0.264033594
,27.12.2011,0.277813864,0.295521075,0.21083366,0.263778426
,28.12.2011,0.27656491,0.295240496,0.210718686,0.263500807
,29.12.2011,0.277740795,0.294976393,0.210625459,0.263170425
,30.12.2011,0.282130098,0.29485595,0.21057644,0.262900483
,31.12.2011,0.285623772,0.294728558,0.210549946,0.262651281
,01.01.2012,0.286894737,0.294660062,0.210576512,0.262430011
,02.01.2012,0.287077066,0.294584302,0.210610637,0.262195985
,03.01.2012,0.28668528,0.294446407,0.210626819,0.261993997
,04.01.2012,0.286172558,0.294332351,0.210665315,0.26183317
,05.01.2012,0.285564518,0.294210989,0.21068784,0.261663116
,06.01.2012,0.285429485,0.294117127,0.210721284,0.261492963
,07.01.2012,0.285531026,0.294067584,0.210752331,0.261346932
,08.01.2012,0.285896193,0.294047642,0.210795903,0.261197339
,09.01.2012,0.286329844,0.294023212,0.210823674,0.261084962
,10.01.2012,0.286517234,0.293975923,0.210843341,0.260972948
,11.01.2012,0.286693699,0.293981424,0.210901621,0.260871567
,12.01.2012,0.286682234,0.293936216,0.210932254,0.260778569
,13.01.2012,0.286268732,0.293790321,0.210931446,0.260705614
,14.01.2012,0.28583003,0.293659431,0.210902152,0.26058142
,15.01.2012,0.285464005,0.293575194,0.210861793,0.260449357
,16.01.2012,0.285327361,0.293589782,0.21087023,0.260334539
,17.01.2012,0.28522102,0.293595954,0.210885585,0.260235417
,18.01.2012,0.284499511,0.293435474,0.210854304,0.260203121
,19.01.2012,0.283807342,0.293197774,0.210798176,0.260052246
,20.01.2012,0.283699062,0.293124138,0.210749711,0.259896529
,21.01.2012,0.28384565,0.293127571,0.210742299,0.259739181
,22.01.2012,0.283961295,0.293139337,0.210750549,0.259563954
,23.01.2012,0.284220962,0.293202539,0.210805094,0.259468072
,24.01.2012,0.28463816,0.293221229,0.210841527,0.259380666
,25.01.2012,0.284979644,0.293243043,0.210877294,0.25927507
,26.01.2012,0.285229886,0.293234318,0.210915211,0.259198684
,27.01.2012,0.286002006,0.293248142,0.210972097,0.259153063
,28.01.2012,0.28723567,0.293258824,0.211026434,0.259091432
,29.01.2012,0.287628053,0.293174813,0.21103454,0.259051598
,30.01.2012,0.28783308,0.293062204,0.211047867,0.258974948
,31.01.2012,0.288221543,0.293035635,0.211062662,0.258885241
,01.02.2012,0.289148031,0.293098162,0.211086699,0.258805465
,02.02.2012,0.289860928,0.293303172,0.21114591,0.258782045
,03.02.2012,0.290574084,0.293622006,0.211259724,0.258755262
,04.02.2012,0.290578781,0.293827346,0.211419209,0.258721937
,05.02.2012,0.290667467,0.293853053,0.211516747,0.258689621
,06.02.2012,0.291080465,0.293786259,0.21156554,0.258662631
,07.02.2012,0.290721888,0.293638396,0.211556251,0.258665507
,08.02.2012,0.290456447,0.266924603,0.211529353,0.258635685
,09.02.2012,0.289976685,0.293318149,0.21146451,0.258588327
,10.02.2012,0.28976763,0.298816522,0.211411931,0.258527031
,11.02.2012,0.289690828,0.293170096,0.211380707,0.258488043
,12.02.2012,0.289588584,0.293142163,0.211333056,0.258419027
,13.02.2012,0.289441361,0.293078905,0.211276818,0.258329789
,14.02.2012,0.28958706,0.293054933,0.211255866,0.258258475
,15.02.2012,0.289746504,0.293074339,0.21124668,0.258171506
,16.02.2012,0.289557572,0.293099914,0.211255546,0.25809144
,17.02.2012,0.289527449,0.293125864,0.211269849,0.257984893
,18.02.2012,0.28950075,0.293164843,0.211276779,0.2578931
,19.02.2012,0.289462665,0.293170446,0.211295115,0.257841484
,20.02.2012,0.289730785,0.293191725,0.211323714,0.257760911
,21.02.2012,0.290004776,0.29330054,0.211370023,0.257691213
,22.02.2012,0.292570566,0.293652084,0.211443349,0.257609257
,23.02.2012,0.298749717,0.295289406,0.211819074,0.257623193
,24.02.2012,0.296917124,0.295887287,0.212414034,0.257611207
,25.02.2012,0.295932251,0.29532575,0.212618275,0.25766934
,26.02.2012,0.296207173,0.29513618,0.212664266,0.257773845
,27.02.2012,0.295798619,0.295048044,0.212695593,0.257829386
,28.02.2012,0.295544989,0.294745287,0.212665817,0.257833935
,29.02.2012,0.295609948,0.29448496,0.212596326,0.257835941
,01.03.2012,0.296513803,0.294815195,0.212578697,0.257827069
,02.03.2012,0.296258968,0.295089767,0.212726244,0.257824852
,03.03.2012,0.295468755,0.294813161,0.212772902,0.257787922
,04.03.2012,0.295698906,0.294566029,0.212685201,0.257783299
,05.03.2012,0.294228921,0.295859503,0.212821448,0.257757539
,06.03.2012,0.293909781,0.297530136,0.213391482,0.257737969
,07.03.2012,0.29500261,0.299348781,0.214187025,0.257821134
,08.03.2012,0.291860569,0.300002134,0.214982122,0.257970219
,09.03.2012,0.290753822,0.2998837,0.215363772,0.258172458
,10.03.2012,0.29179019,0.300310744,0.215622597,0.258386547
,11.03.2012,0.293338392,0.301556373,0.216063821,0.258600471
,12.03.2012,0.292590397,0.30320313,0.216832839,0.258816281
,13.03.2012,0.291258142,0.304570643,0.217711745,0.259077115
,14.03.2012,0.29025297,0.305781592,0.21858597,0.259398311
,15.03.2012,0.287320755,0.307158542,0.219493323,0.259788504
,16.03.2012,0.2907118,0.3087902,0.220523414,0.260189855
,17.03.2012,0.294029189,0.310189209,0.22162096,0.260680069
,18.03.2012,0.294106628,0.311109999,0.222655388,0.261220662
,19.03.2012,0.291560438,0.311391115,0.223553743,0.26182029
,20.03.2012,0.289172716,0.310999065,0.224155245,0.262397054
,21.03.2012,0.286732351,0.310344381,0.224491613,0.262907089
,22.03.2012,0.285357459,0.309698026,0.224692405,0.263392869
,23.03.2012,0.286112763,0.309777186,0.225023466,0.263823385
,24.03.2012,0.288128237,0.310042141,0.225537799,0.264209416
,25.03.2012,0.293990803,0.310695695,0.226274116,0.264635023
,26.03.2012,0.291550419,0.310984272,0.227072693,0.265073656
,27.03.2012,0.26134345,0.31039246,0.227695363,0.265438209
,28.03.2012,0.292405359,0.309899249,0.228166034,0.265699251
,29.03.2012,0.224370156,0.309181626,0.228647305,0.266246703
,30.03.2012,0.220489697,0.308394426,0.229098467,0.266772166
,31.03.2012,0.213047868,0.307486387,0.22949215,0.267237924
,01.04.2012,0.213083384,0.306796124,0.229893318,0.267774591
,02.04.2012,0.2868336,0.306948007,0.230443736,0.268229459
,03.04.2012,0.274084353,0.305756437,0.230945449,0.268963167
,04.04.2012,-9999,-9999,-9999,-9999
,05.04.2012,0.251062988,0.299657449,0.22919398,0.269892039
,06.04.2012,0.282316299,0.298127652,0.228416211,0.270178193
,07.04.2012,0.269733608,0.296899654,0.227880058,0.270400043
,08.04.2012,0.276324654,0.307248781,0.194303863,0.283590572
,09.04.2012,0.280570043,0.306489719,0.193764698,0.283900467
,10.04.2012,0.278932342,0.306343006,0.193571795,0.284144857
,11.04.2012,0.269764435,0.307251675,0.193983435,0.284377126
,12.04.2012,0.272270169,0.3075686,0.1948218,0.284670826
,13.04.2012,0.274823908,0.307176431,0.195372994,0.285017461
,14.04.2012,0.276255576,0.306829381,0.195920038,0.285384699
,15.04.2012,0.275695831,0.306445984,0.196510538,0.285694819
,16.04.2012,0.296154443,0.304782516,0.196779157,0.286092578
,17.04.2012,0.277923547,0.303725355,0.196693343,0.286229177
,18.04.2012,0.27864576,0.303499688,0.196776818,0.286408812
,19.04.2012,0.279580849,0.303805483,0.197094688,0.286441073
,20.04.2012,0.27901008,0.303942729,0.197619675,0.286317203
,21.04.2012,0.277788997,0.304358984,0.198143568,0.286594818
,22.04.2012,0.281450221,0.305878586,0.199001788,0.286753566
,23.04.2012,0.270839003,0.307390597,0.20010194,0.287166829
,24.04.2012,0.261830256,0.309221107,0.201326866,0.287615003
,25.04.2012,0.260727415,0.310821207,0.202659808,0.287930835
,26.04.2012,0.281289291,0.311756722,0.20376073,0.287992047
,27.04.2012,0.282583573,0.31284828,0.20477911,0.288038011
,28.04.2012,0.255160631,0.312092883,0.205635526,0.288972051
,29.04.2012,0.254367577,0.3110001,0.20581315,0.2895956
,30.04.2012,0.280715208,0.310831506,0.205949474,0.290222216
,01.05.2012,-9999,-9999,-9999,-9999
,02.05.2012,0.20826453,0.297006472,0.231373319,0.254175039
,03.05.2012,0.20754085,0.297646073,0.231885075,0.254571308
,04.05.2012,0.208094166,0.298658947,0.23241085,0.254771993
,05.05.2012,0.209578292,0.300364442,0.23324996,0.255056917
,06.05.2012,0.213085966,0.301831988,0.234255852,0.255372036
,07.05.2012,0.209198231,0.301847543,0.235095333,0.255884838
,08.05.2012,0.205051381,0.299631564,0.235157565,0.256357788
,09.05.2012,0.204386338,0.298686047,0.234726634,0.25692016
,10.05.2012,0.207336217,0.299542887,0.234729284,0.257063219
,11.05.2012,0.210555913,0.301111897,0.235293794,0.257249527
,12.05.2012,0.206492337,0.299874178,0.235761626,0.257517319
,13.05.2012,0.20353553,0.297184028,0.235245348,0.25779976
,14.05.2012,0.203835483,0.296426986,0.234563739,0.257980017
,15.05.2012,0.205992675,0.29757453,0.234489734,0.258117485
,16.05.2012,0.255956234,0.299375587,0.235038524,0.258118961
,17.05.2012,0.257055458,0.300826702,0.235849753,0.258193156
,18.05.2012,0.257480521,0.301925313,0.236676225,0.258300524
,19.05.2012,0.201571522,0.302741737,0.237454948,0.258596889
,20.05.2012,0.252642487,0.301416195,0.237844997,0.258976517
,21.05.2012,0.254820424,0.30074797,0.237612837,0.259281704
,22.05.2012,0.25757508,0.302009162,0.237810917,0.259412054
,23.05.2012,0.258271224,0.303522813,0.238527736,0.259445648
,24.05.2012,0.259798143,0.303081284,0.239208516,0.259500752
,25.05.2012,0.211243025,0.301570951,0.239115492,0.259823255
,26.05.2012,0.207729912,0.299940613,0.238635056,0.260046602
,27.05.2012,0.26815529,0.301121576,0.238459223,0.260290556
,28.05.2012,0.267732643,0.30209197,0.238944283,0.260361913
,29.05.2012,0.209044766,0.302994313,0.239375783,0.260394953
,30.05.2012,0.272018434,0.320055507,0.217281228,0.297772821
,31.05.2012,-9999,-9999,-9999,-9999
,01.06.2012,0.261730976,0.322755155,0.219046582,0.298485011
,02.06.2012,0.218741345,0.307720219,0.237775932,0.259839132
,03.06.2012,0.274684368,0.308515379,0.238376434,0.260231798
,04.06.2012,0.276420085,0.309659602,0.238975211,0.260618512
,05.06.2012,0.278811416,0.311731679,0.23977916,0.260944235
,06.06.2012,0.22645625,0.313281034,0.240805767,0.261350716
,07.06.2012,0.227000681,0.314777923,0.24180844,0.261787797
,08.06.2012,0.22951826,0.315496171,0.242749754,0.262074131
,09.06.2012,0.232664837,0.315503779,0.243317326,0.262480903
,10.06.2012,0.231384447,0.316828473,0.243989897,0.263109758
,11.06.2012,0.233827152,0.317355973,0.244685798,0.26328616
,12.06.2012,0.235307901,0.317168343,0.245058951,0.263760715
,13.06.2012,0.235158705,0.317035245,0.245231606,0.264214947
,14.06.2012,0.233246678,0.317546742,0.245412767,0.264606043
,15.06.2012,0.238995329,0.318836542,0.245865261,0.264977189
,16.06.2012,0.23710031,0.319736911,0.246525896,0.265392022
,17.06.2012,0.225505592,0.319825219,0.246927327,0.265682053
,18.06.2012,0.230458086,0.319984794,0.247142565,0.265951363
,19.06.2012,0.240275744,0.320893605,0.247446305,0.266133362
,20.06.2012,0.239822538,0.32188433,0.247953662,0.266244906
,21.06.2012,0.2409782,0.32220606,0.248487335,0.266674722
,22.06.2012,0.243977825,0.322430743,0.248884721,0.267280945
,23.06.2012,0.233231773,0.323198261,0.249254963,0.267531541
,24.06.2012,0.247921907,0.32480961,0.249802356,0.26771072
,25.06.2012,0.247311689,0.326264343,0.250519675,0.267971819
,26.06.2012,0.246854415,0.327722904,0.25134882,0.268191037
,27.06.2012,0.249172278,0.328858184,0.252210515,0.268561737
,28.06.2012,0.248777596,0.32919333,0.252970313,0.269091824
,29.06.2012,0.248052717,0.328773276,0.253364307,0.269513744
,30.06.2012,0.244982331,0.328676996,0.253466114,0.269727701
,01.07.2012,0.247125158,0.329264404,0.253788364,0.270173943
,02.07.2012,0.245904764,0.330021539,0.254213148,0.27040232
,03.07.2012,0.24381119,0.329912504,0.254670064,0.27076346
,04.07.2012,0.244349976,0.329229995,0.254802808,0.271215827
,05.07.2012,0.244828133,0.329372644,0.254846694,0.271638629
,06.07.2012,0.245505152,0.329806833,0.255137556,0.271716423
,07.07.2012,0.266978032,0.334462846,0.255177398,0.271993877
,08.07.2012,0.332168066,0.398778006,0.264432685,0.272632479
,09.07.2012,0.329838629,0.431851302,0.298507138,0.272946209
,10.07.2012,0.304987309,0.429084814,0.316544926,0.273070001
,11.07.2012,0.302138841,0.424930315,0.319722032,0.273300089
,12.07.2012,0.316420646,0.422149564,0.320998168,0.273733142
,13.07.2012,0.31033243,0.42033015,0.322539037,0.274440094
,14.07.2012,0.304674057,0.375847776,0.323685893,0.275352208
,15.07.2012,0.309216493,0.417873963,0.324372377,0.276379622
,16.07.2012,0.32482363,0.416976632,0.324737401,0.277448535
,17.07.2012,0.309862702,0.416881886,0.325028941,0.278343893
,18.07.2012,0.308293262,0.415738549,0.325113203,0.279379542
,19.07.2012,0.313338901,0.415191134,0.325195902,0.280458121
,20.07.2012,0.302451952,0.414882307,0.325418052,0.281373497
,21.07.2012,0.306933782,0.414549943,0.325660352,0.282248474
,22.07.2012,0.299663038,0.414338433,0.325900267,0.283310231
,23.07.2012,0.302150639,0.413939669,0.326089442,0.2841487
,24.07.2012,0.300920623,0.413434363,0.326216687,0.285112245
,25.07.2012,0.310671051,0.412655969,0.326280369,0.286215413
,26.07.2012,0.309064155,0.410826025,0.326112306,0.287174236
,27.07.2012,0.302275719,0.409045118,0.325578214,0.288015738
,28.07.2012,0.302732514,0.407492871,0.325062603,0.288746908
,29.07.2012,0.3067171,0.406276736,0.324531653,0.336157689
,30.07.2012,0.296886984,0.404798692,0.324014072,0.289897413
,31.07.2012,0.289585191,0.403174879,0.323362169,0.290315178
,01.08.2012,0.291552016,0.402367649,0.322778823,0.29074476
,02.08.2012,0.298688938,0.401546079,0.322399944,0.290998179
,03.08.2012,0.305417856,0.400676373,0.32198501,0.291378075
,04.08.2012,0.300404742,0.399817972,0.321599063,0.291579514
,05.08.2012,0.306162157,0.399001319,0.321218384,0.291898564
,06.08.2012,0.307292137,0.398423115,0.320824733,0.292106977
,07.08.2012,0.318626808,0.397792761,0.320557249,0.292369068
,08.08.2012,0.317565077,0.397217167,0.320254714,0.292504363
,09.08.2012,0.318456165,0.39681554,0.319978727,0.292662658
,10.08.2012,0.320788403,0.396479704,0.319772303,0.292846916
,11.08.2012,0.321295334,0.396399547,0.319652001,0.29300614
,12.08.2012,0.318733006,0.395783386,0.319553258,0.293175991
,13.08.2012,0.319988706,0.39479429,0.319254987,0.293367192
,14.08.2012,0.31877407,0.392887165,0.318869481,0.293515817
,15.08.2012,0.318967214,0.391984519,0.31834205,0.293645081
,16.08.2012,-9999,-9999,-9999,-9999
,17.08.2012,-9999,-9999,-9999,-9999
,18.08.2012,0.293119624,0.392439299,0.313002472,0.291020127
,19.08.2012,0.293781706,0.392009264,0.312521812,0.290990159
,20.08.2012,0.293634935,0.391342005,0.312116221,0.232074275
,21.08.2012,0.293220724,0.390049315,0.311615299,0.290836831
,22.08.2012,0.294364772,0.38956927,0.31107997,0.290766259
