@T,hrus,,,,,,,,,,,,,,
name,hrus.csv,,,,,,,,,,,,,,
descr,hru input parameters,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
@H,ID,x,y,elevation,area,type,slope,aspect,flowlength,soilID,landuseID,hgeoID,slopelength,subcatch,tiledrainage
min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max,9999,999999,9999999,10000,9999999999,3,90,360,999999,9999,9999,9999,9999,9999,1
unit,n/a,m,m,m,m2,n/a,deg,deg,m,n/a,n/a,n/a,m,n/a,n/a
,2646,474345,4687463,326,54675,3,1.1,-1,0,40,3,9,418.49,4,1
,2647,473760,4687494,330,17775,3,2,119,0,61,7,7,851.54,4,0
,2648,474645,4687203,334,267750,3,2.5,289,0,41,7,12,1131.84,4,0
,2649,482813,4687334,310,159975,2,3,94,0,46,7,13,568.05,-9999,0
,2650,471240,4687161,345,274725,2,1.2,-1,0,61,7,11,901.07,4,1
,2651,475238,4686954,335,494325,3,3.7,95,0,41,7,13,729.41,4,0
,2652,474338,4687173,334,256275,2,3.8,72,0,76,7,10,994.26,4,0
,2653,477353,4687317,331,294975,3,5.4,189,0,73,7,14,606.84,4,0
,2654,480765,4687280,326,93150,2,2.5,187,0,41,7,24,467.13,4,0
,2655,475883,4687270,327,184050,3,3.5,184,0,40,3,13,703.49,4,1
,2656,482430,4687375,315,96750,2,3.3,96,0,53,7,26,464.56,-9999,0
,2657,483173,4687440,304,15075,2,5.3,88,0,47,7,13,153.64,4,0
,2658,471750,4687452,339,13950,2,0.5,-1,0,83,7,8,584.56,-9999,1
,2659,477900,4687314,340,145575,2,2.7,180,0,41,7,14,410.77,-9999,0
,2660,479948,4687281,333,579150,2,1.7,110,0,37,7,25,738.2,4,1
,2661,481133,4687340,322,138600,3,3.6,178,0,51,7,23,757.9,4,0
,2662,484860,4687274,309,191025,2,2.3,210,0,51,7,11,720.62,-9999,0
,2663,479040,4687266,337,214425,2,1.8,109,0,37,7,26,646.69,-9999,1
,2664,483098,4687338,307,34200,2,1.6,87,0,46,7,13,424.71,-9999,0
,2665,476483,4687346,337,305550,2,3.9,181,0,41,7,14,610.92,-9999,0
,2666,478703,4687284,336,99000,2,2.6,291,0,41,7,26,383.35,4,1
,2667,485130,4687290,318,41400,2,3.3,202,0,75,7,11,204.85,-9999,0
,2668,485700,4687274,320,439875,2,2.8,189,0,61,7,9,736.69,4,0
,2669,471750,4687146,344,458100,2,1.6,77,0,61,7,10,959.12,-9999,1
,2670,472343,4687302,338,205200,2,0.9,-1,0,83,7,8,598.49,4,1
,2671,476933,4687348,331,21600,2,7.5,81,0,76,7,14,244.71,4,0
,2672,478290,4687170,339,198225,2,2.8,98,0,41,7,26,423.2,4,0
,2673,484088,4687380,301,18675,2,5.8,280,0,78,7,13,198.64,-9999,0
,2674,484470,4687223,305,165375,2,2.6,196,0,46,7,13,566.99,-9999,0
,2675,486308,4687282,328,63900,2,4.2,88,0,75,7,8,189.85,-9999,0
,2676,483270,4687355,304,18225,2,7,193,0,78,7,13,181.07,-9999,0
,2677,473955,4687127,338,301950,2,2.1,-1,0,83,7,10,851.54,4,1
,2678,478560,4687377,335,10350,2,2.8,117,0,70,7,13,166.07,4,0
,2679,482078,4687186,320,204975,2,2,150,0,37,7,26,697.9,4,1
,2680,482198,4687330,316,13950,2,3.1,82,0,37,7,26,697.9,-9999,1
,2681,484223,4687377,305,11250,2,3.8,96,0,38,7,13,132.43,-9999,1
,2682,481425,4687329,316,19125,3,5.7,157,0,51,7,23,268.49,-9999,0
,2683,483930,4687355,297,16425,3,0.6,-1,0,40,7,13,136.07,-9999,1
,2684,481635,4687253,321,91575,3,3.2,145,0,37,7,25,343.49,-9999,1
,2685,478538,4687264,333,19800,2,5.5,116,0,51,7,26,413.35,4,0
,2686,483450,4686975,305,530550,2,2.6,57,0,47,7,13,977.76,4,0
,2687,483653,4687244,297,70650,3,0.9,-1,0,50,7,13,977.76,-9999,1
,2688,483908,4687216,296,55125,3,1.8,106,0,50,7,13,395.77,-9999,1
,2689,484140,4687223,300,51975,3,4.5,191,0,78,7,13,518.35,-9999,1
,2690,472793,4687252,339,15750,2,1.9,308,0,41,7,9,123.64,4,0
,2691,481133,4686953,324,288000,3,2.3,144,0,37,7,25,757.9,4,1
,2692,482618,4687031,322,202275,2,2.8,99,0,37,7,26,568.05,4,0
,2693,476550,4686812,328,697725,3,3.8,122,0,40,7,14,2257.02,4,0
,2694,480503,4686926,330,396900,3,3.1,98,0,41,7,25,941.54,-9999,0
,2695,472373,4686949,341,210375,2,1.8,123,0,61,7,9,536.99,4,1
,2696,484343,4686960,297,92925,2,2.3,204,0,39,7,10,331.07,-9999,1
,2697,484133,4686767,296,178875,3,2.1,-1,0,50,7,11,1002.61,-9999,1
,2698,486645,4686884,323,382950,2,2.4,278,0,61,7,9,806.99,-9999,0
,2699,477420,4686994,321,55125,3,1.9,81,0,40,7,26,286.07,4,1
,2700,484830,4686882,298,181800,2,2.7,-1,0,40,7,8,632.13,-9999,1
,2701,477878,4686769,332,246150,2,4.3,276,0,75,7,26,639.41,4,0
,2702,478740,4686867,337,263250,2,2.7,291,0,75,7,26,598.05,4,1
,2703,485160,4686933,311,45000,2,6.4,261,0,78,7,11,166.07,-9999,0
,2704,475868,4686826,331,185400,3,4,97,0,41,7,13,648.2,4,0
,2705,477638,4686984,322,28125,2,3.4,258,0,40,7,26,621.84,4,1
,2706,482873,4686774,321,97200,2,3.5,103,0,75,7,14,403.49,4,0
,2707,481463,4686851,326,125100,2,1.9,95,0,37,7,26,821.99,4,1
,2708,485625,4686844,313,223875,2,3.1,191,0,42,7,10,649.26,-9999,0
,2709,486060,4686870,318,115425,2,3.1,193,0,51,7,10,566.99,-9999,0
,2710,479198,4686806,337,67500,2,1.5,98,0,37,7,26,289.71,4,1
,2711,479700,4686842,333,272250,2,1.2,-1,0,68,7,26,997.9,-9999,1
,2712,485295,4686878,312,26100,2,6,88,0,76,7,10,322.28,-9999,0
,2713,487118,4686894,326,10125,2,1.4,199,0,61,7,10,81.21,-9999,1
,2714,478298,4686838,334,45675,2,7.5,111,0,73,7,26,546.84,4,0
,2715,482055,4686824,322,99450,2,1.1,-1,0,37,7,26,604.26,4,1
,2716,477173,4686781,331,77625,2,4.4,97,0,54,7,26,377.13,4,0
,2717,482490,4686727,327,69075,2,2,294,0,41,7,26,301.07,4,1
,2718,481620,4686464,324,341325,2,2.7,95,0,37,7,26,834.41,4,1
,2719,477420,4686664,321,94950,3,2.3,93,0,40,7,26,588.2,4,1
,2720,484590,4686735,295,11925,2,0.8,-1,0,39,7,8,153.64,-9999,1
,2721,477623,4686622,323,55800,3,4.4,278,0,40,7,26,639.41,4,0
,2722,478253,4686594,329,127350,2,6.8,182,0,73,7,26,494.56,4,0
,2723,471803,4686585,348,233550,2,2,123,0,61,7,12,639.41,4,0
,2724,485010,4686480,296,259200,3,1.9,-1,0,40,7,10,583.05,-9999,1
,2725,474293,4686380,336,323100,2,1.5,109,0,41,7,12,994.26,4,1
,2726,474698,4686544,338,147825,2,0.9,-1,0,68,7,13,382.28,4,1
,2727,484470,4686608,295,56925,3,1.4,-1,0,50,7,8,1002.61,-9999,1
,2728,485333,4686181,299,183600,3,3.3,197,0,40,7,12,1000.48,-9999,0
,2729,471390,4686571,353,24300,2,3.1,62,0,61,7,13,159.85,4,0
,2730,475080,4686519,338,163125,2,0.9,-1,0,68,7,13,610.92,4,1
,2731,475478,4686135,338,689625,2,1.3,-1,0,41,7,13,906.4,4,1
,2732,479168,4686506,341,141975,2,1.7,95,0,41,7,26,469.71,4,0
,2733,479640,4686617,334,94500,2,1.5,97,0,68,7,26,607.28,-9999,1
,2734,482213,4686387,322,430875,2,2.1,199,0,41,7,26,939.41,4,0
,2735,482843,4686596,321,49500,2,3,169,0,37,7,26,530.77,4,0
,2736,484110,4686569,300,79650,2,1.9,-1,0,40,7,11,347.13,-9999,1
,2737,485745,4686464,306,192375,2,1.9,193,0,47,7,11,527.13,-9999,0
,2738,486915,4686451,324,303750,2,3.2,259,0,41,7,23,564.41,-9999,0
,2739,483075,4686590,321,10575,2,2.7,150,0,41,7,15,123.64,-9999,0
,2740,484665,4686561,295,28575,3,0.4,-1,0,50,7,8,214.71,-9999,1
,2741,486128,4686278,305,245700,2,2.7,201,0,48,7,10,961.69,-9999,0
,2742,477210,4686080,333,396225,2,2.6,98,0,41,7,26,730.48,4,0
,2743,478823,4686401,343,160425,2,4,273,0,41,7,26,289.71,4,0
,2744,482970,4686623,320,5625,2,2.6,17,0,75,7,14,90,-9999,0
,2745,486330,4686577,315,24750,2,4.3,174,0,75,7,9,313.49,-9999,0
,2746,478575,4686516,334,44550,2,8.3,179,0,43,7,26,364.71,4,0
,2747,480960,4686516,333,44325,2,3.1,185,0,37,7,26,301.07,-9999,0
,2748,481133,4686286,333,349875,2,2.8,98,0,37,7,26,534.85,4,0
,2749,479700,4686435,337,180675,2,1.9,103,0,37,7,26,544.71,-9999,1
,2750,480473,4686448,338,246825,2,3.1,137,0,37,7,26,545.77,-9999,0
,2751,483188,4686396,303,257400,3,3.3,176,0,82,7,14,925.48,4,1
,2752,483360,4686606,313,1125,2,8.9,178,0,76,7,14,0,4,0
,2753,486443,4686344,313,94500,2,3.9,263,0,51,7,10,370.92,-9999,0
,2754,476678,4686263,334,263475,2,1.5,-1,0,41,7,26,1256.54,4,0
,2755,483698,4686439,312,40275,2,4.2,42,0,76,7,14,242.13,4,0
,2756,478013,4686365,320,92250,3,3.3,185,0,40,7,26,460.92,4,1
,2757,484178,4686437,297,34425,2,1.8,110,0,40,7,11,464.56,4,1
,2758,483998,4686332,305,79200,2,3.2,45,0,49,7,13,464.56,-9999,0
,2759,477548,4686256,322,131175,3,3.7,73,0,40,7,26,574.26,-9999,1
,2760,482730,4686368,314,61425,2,7.4,164,0,74,7,26,415.92,4,0
,2761,484395,4686323,295,45225,3,2.2,82,0,50,7,9,455.77,4,1
,2762,484545,4686377,295,12825,3,2.9,269,0,50,7,9,292.28,-9999,1
,2763,484628,4686387,295,8325,3,2.5,29,0,50,7,9,121.07,-9999,1
,2764,478673,4686142,329,249300,2,4.4,272,0,51,7,26,563.35,-9999,0
,2765,484695,4686284,295,25875,3,3.8,90,0,50,7,9,208.49,4,1
,2766,478313,4686363,319,10350,2,1.3,179,0,40,7,26,937.9,-9999,1
,2767,479618,4686250,339,184725,2,1.7,113,0,41,7,26,438.64,4,1
,2768,484830,4686335,293,10800,3,2.8,107,0,50,7,9,208.49,4,1
,2769,477885,4686202,320,79200,3,2.5,-1,0,40,7,26,360,-9999,1
,2770,474585,4686167,338,74925,2,0.8,-1,0,68,7,13,350.77,4,1
,2771,478088,4685790,320,309150,3,2.9,107,0,50,7,26,959.12,4,1
,2772,480473,4686099,335,583425,2,2.4,189,0,42,7,26,1211.54,4,0
,2773,482288,4685999,310,260775,3,7,177,0,50,7,25,925.48,4,0
,2774,476250,4686102,336,199125,2,1.4,108,0,61,7,14,1297.9,4,1
,2775,482813,4686230,302,10575,2,1.9,177,0,79,7,13,81.21,4,0
,2776,485730,4686061,297,179775,3,3.7,198,0,80,7,12,763.05,4,0
,2777,483825,4686125,305,219600,3,6.3,188,0,74,7,13,588.2,4,0
,2778,484463,4686163,296,86850,3,1.1,-1,0,40,7,11,302.13,-9999,1
,2779,484898,4686130,295,106200,3,3.1,63,0,50,7,11,578.35,-9999,0
,2780,486705,4686069,310,274500,2,3.8,200,0,75,7,22,575.77,-9999,0
,2781,483233,4685966,307,404100,3,5.8,108,0,50,7,14,925.48,4,0
,2782,481463,4685991,327,34425,2,4.2,181,0,75,7,26,213.64,4,0
,2783,484275,4686083,297,40500,3,1.3,-1,0,82,7,11,328.49,4,1
,2784,477915,4686002,331,58950,2,6,104,0,75,7,26,847.9,4,0
,2785,479153,4685842,339,162450,2,2.4,106,0,41,7,26,283.49,4,0
,2786,487275,4686020,316,97650,2,4.3,265,0,42,7,23,404.56,-9999,0
,2787,481793,4685987,317,42525,2,6,97,0,51,7,26,620.77,4,0
,2788,479693,4685799,333,546300,2,3.3,105,0,41,7,26,1025.33,4,0
,2789,484673,4686067,297,10800,2,2.4,95,0,40,7,12,302.13,-9999,1
,2790,485100,4685978,295,36900,3,3.5,88,0,50,7,13,277.28,-9999,1
,2791,484125,4685864,304,94725,3,3.7,77,0,55,7,13,448.49,4,0
,2792,485265,4685939,294,33300,3,3,74,0,50,7,13,189.85,-9999,1
,2793,475988,4685935,337,11475,2,1.3,120,0,41,7,14,213.64,4,0
,2794,482655,4685572,323,764100,3,6.7,278,0,45,7,14,1472.32,4,0
,2795,484403,4685748,309,89550,2,4.1,109,0,55,7,13,659.56,4,0
,2796,484665,4685965,303,4050,2,7,54,0,78,7,12,81.21,-9999,0
,2797,478860,4685707,331,193725,2,4.5,276,0,42,7,26,579.41,4,0
,2798,483780,4685394,321,383400,3,6.5,165,0,55,7,14,1145.33,4,0
,2799,484575,4685812,304,67500,2,2.6,107,0,66,7,13,352.28,-9999,0
,2800,477540,4685823,330,61200,2,4.9,186,0,51,7,26,1230.18,4,0
,2801,484845,4685830,301,95625,3,4,93,0,78,7,13,578.35,-9999,0
,2802,485520,4685834,293,32625,2,1.2,-1,0,82,7,13,223.49,-9999,1
,2803,486525,4685698,294,303975,3,2.3,190,0,40,7,20,961.69,-9999,1
,2804,474218,4685802,337,113625,2,1.3,-1,0,68,7,12,334.71,4,1
,2805,485415,4685894,293,10125,3,1.3,72,0,82,7,13,162.43,-9999,1
,2806,475875,4685681,336,224775,2,1.2,-1,0,41,7,14,646.69,4,1
,2807,476498,4685662,333,438975,2,2,122,0,41,7,26,1297.9,4,0
,2808,481358,4685581,324,192600,2,3.4,107,0,41,7,26,609.41,4,0
,2809,484283,4685772,305,27900,2,3.8,149,0,55,7,13,273.64,4,0
,2810,481658,4685691,312,131175,2,3.9,105,0,40,7,24,730.48,4,1
,2811,475380,4685630,336,318825,2,1.3,-1,0,61,7,13,731.99,4,1
,2812,481058,4685531,328,293625,2,2.5,103,0,41,7,26,573.2,4,0
,2813,486143,4685755,295,43425,3,3.8,183,0,82,7,22,585.62,-9999,0
,2814,486825,4685273,294,323550,3,3.2,194,0,50,3,20,966.84,-9999,1
,2815,487290,4685479,301,263700,2,2.4,202,0,46,7,21,686.99,-9999,0
,2816,485895,4685753,293,50175,3,1.8,85,0,82,7,11,585.63,-9999,1
,2817,477353,4685666,330,83925,2,5.6,116,0,73,3,26,397.28,4,0
,2818,480668,4685488,330,340875,2,2.2,109,0,61,7,26,1131.4,4,0
,2819,477128,4685311,336,315900,2,3,105,0,75,7,26,730.48,4,0
,2820,477885,4685301,322,278325,3,5.4,93,0,50,3,26,1230.18,4,0
,2821,485100,4685624,304,126900,2,2.5,61,0,46,7,13,551.99,-9999,0
,2822,485288,4685747,299,21375,2,4.3,102,0,79,7,13,422.13,-9999,0
,2823,480803,4685704,334,14400,2,3.8,201,0,41,7,26,114.85,4,0
,2824,478538,4685645,328,62775,2,4.8,291,0,42,7,26,579.41,4,0
,2825,482130,4685676,303,36900,3,2.1,280,0,50,7,24,1022.76,4,1
,2826,485670,4685308,306,408150,2,3.3,76,0,46,7,13,929.12,-9999,0
,2827,483278,4685661,328,65925,2,7.2,173,0,56,7,15,247.28,4,0
,2828,478260,4685620,324,95175,2,5.6,204,0,58,7,26,347.13,4,0
,2829,482355,4685710,306,4725,2,1.5,176,0,69,7,26,132.43,4,0
,2830,485348,4685460,305,125550,2,3.9,76,0,79,7,13,551.99,-9999,0
,2831,486158,4685667,292,9675,2,1.9,209,0,82,7,22,87.43,-9999,1
,2832,477518,4685578,327,25650,2,4.9,102,0,51,7,26,228.64,4,0
,2833,484808,4685538,306,83700,3,5.6,101,0,50,7,13,445.92,-9999,0
,2834,483375,4685548,330,27900,2,7.4,186,0,56,7,15,244.71,4,0
,2835,486188,4685567,292,19800,3,1.4,187,0,50,7,22,235.92,-9999,1
,2836,484568,4685463,316,31500,2,5.3,46,0,55,7,14,159.85,-9999,0
,2837,484470,4685520,317,23625,2,6,119,0,43,7,14,159.85,-9999,0
,2838,486090,4685343,298,197550,2,2.2,42,0,62,7,23,890.33,-9999,1
,2839,481575,4685538,319,9675,2,9.5,98,0,74,7,24,123.64,4,0
,2840,477533,4685398,331,28800,2,5.9,291,0,51,7,26,379.71,4,0
,2841,479025,4685385,321,81675,3,5.9,192,0,74,7,26,554.56,4,0
,2842,481718,4684833,317,1127250,3,6.4,171,0,44,3,13,1472.32,4,0
,2843,478448,4685471,323,9000,2,6,161,0,51,7,26,106.07,4,0
,2844,483248,4685382,337,88200,2,4.2,90,0,55,7,15,364.71,4,0
,2845,481673,4685227,310,196875,3,3.4,106,0,43,7,24,500.77,4,0
,2846,479820,4685307,333,54000,2,2.2,100,0,41,7,26,268.49,4,0
,2847,478358,4685232,319,182025,3,4.2,115,0,50,7,26,832.9,4,0
,2848,479985,4685186,330,95850,2,3.1,93,0,61,7,26,304.71,4,0
,2849,482753,4685323,328,31950,2,7.6,191,0,45,7,15,603.2,4,0
,2850,484493,4685125,318,283275,3,6.6,94,0,55,7,14,821.54,4,0
,2851,479490,4685321,326,34650,2,6.4,102,0,76,7,26,267.43,4,0
,2852,478650,4685339,315,16650,3,3.3,165,0,63,7,26,316.07,4,1
,2853,479318,4685306,327,23400,2,7.5,195,0,76,7,26,204.85,4,0
,2854,484043,4685312,327,19575,2,2.9,115,0,53,7,15,332.13,4,0
,2855,479123,4685271,315,51075,3,2.5,207,0,40,7,26,211.07,4,1
,2856,484898,4685330,311,8550,2,2,78,0,37,7,14,141.21,-9999,0
,2857,485130,4685264,313,60075,2,4,120,0,43,7,14,675.62,-9999,0
,2858,477503,4685118,337,116550,2,2.7,296,0,41,7,26,379.71,4,0
,2859,484163,4685295,322,19350,2,4.1,97,0,55,7,14,228.64,-9999,0
,2860,484785,4685256,311,37350,3,6.1,280,0,55,7,14,289.71,-9999,0
,2861,476588,4685274,339,80550,2,2.1,151,0,41,7,26,292.28,4,0
,2862,478740,4685280,314,26100,3,2,56,0,50,7,26,623.35,4,1
,2863,479558,4685175,325,120375,2,5.1,195,0,42,7,26,421.07,4,0
,2864,486608,4685037,298,363600,2,2.3,70,0,79,7,22,890.33,-9999,0
,2865,487148,4685019,290,57375,3,2.5,-1,0,50,7,20,301.07,-9999,1
,2866,480188,4685188,328,42975,2,3.4,27,0,76,7,26,256.07,-9999,0
,2867,478688,4685000,327,192600,2,4.2,106,0,51,7,26,663.2,4,0
,2868,483285,4685202,336,20925,2,2.5,189,0,53,7,15,81.21,4,0
,2869,484148,4685011,321,141300,2,6.9,99,0,50,7,15,623.35,4,0
,2870,478958,4685147,315,25875,2,2.3,49,0,40,7,26,198.64,4,0
,2871,483510,4685163,336,9450,2,2.4,185,0,53,7,15,599.56,4,0
,2872,479160,4685115,314,24525,3,1.9,39,0,40,7,26,437.13,4,1
,2873,483653,4685063,328,91350,2,4.7,175,0,51,7,15,623.35,4,0
,2874,484770,4685004,324,43200,2,4.2,112,0,55,7,15,530.77,4,0
,2875,483293,4684903,332,245700,2,2.3,182,0,61,7,15,609.41,-9999,1
,2876,479160,4684926,324,119925,3,4.7,86,0,76,7,26,576.84,4,0
,2877,483855,4685123,330,2700,2,3.6,129,0,53,7,15,51.21,4,0
,2878,485018,4684889,320,202500,2,3.8,88,0,42,7,15,675.62,4,0
,2879,485378,4684944,321,92700,2,4.9,276,0,42,7,14,768.2,-9999,0
,2880,478950,4684975,323,37125,2,4.3,45,0,58,7,26,340.92,4,0
,2881,480278,4684981,324,98550,2,5.6,177,0,76,7,26,355.92,4,0
,2882,481058,4684955,318,99225,3,7.1,99,0,55,7,25,491.99,4,0
,2883,482903,4684731,334,119700,2,1.9,111,0,41,7,15,414.85,4,0
,2884,483930,4684981,327,49050,2,7.6,153,0,57,7,15,623.35,-9999,0
,2885,477840,4684993,330,64800,2,8.9,93,0,74,7,26,324.85,4,0
,2886,479370,4684912,315,24525,3,2.7,38,0,40,7,26,174.85,4,1
,2887,482753,4684848,334,80325,2,3.6,208,0,61,7,15,1022.76,4,0
,2888,477188,4684747,337,264600,2,1.4,-1,0,41,7,26,464.56,4,1
,2889,478110,4684728,339,430200,2,3.8,133,0,42,7,26,827.76,4,0
,2890,479483,4684982,313,22500,3,3.4,268,0,50,7,26,226.07,4,1
,2891,480600,4684976,324,42525,2,5.1,269,0,75,7,26,259.71,4,0
,2892,486158,4684890,303,100350,2,3.2,36,0,48,7,24,370.92,-9999,0
,2893,477585,4684895,333,64125,2,7.8,121,0,74,7,26,443.35,4,0
,2894,479873,4684888,320,48375,3,8,183,0,74,7,26,621.84,4,0
,2895,485978,4684780,315,65475,2,6.1,78,0,43,7,26,304.71,-9999,0
,2896,480803,4684898,320,42750,2,8.4,174,0,76,7,26,349.71,4,0
,2897,482453,4684780,328,222300,2,6.3,279,0,61,7,14,675.62,4,0
,2898,485550,4684944,322,14175,2,7.2,101,0,43,7,14,132.43,-9999,0
,2899,487388,4684988,297,2250,2,2.4,128,0,46,7,20,36.21,-9999,0
,2900,487373,4684912,292,14850,2,4.2,247,0,79,7,20,117.43,-9999,0
,2901,479648,4684849,314,40275,3,3.5,197,0,46,7,26,304.71,4,0
,2902,487073,4684806,291,28125,3,2,100,0,82,7,20,325.92,-9999,1
,2903,487200,4684760,290,54225,3,1.3,-1,0,82,7,19,307.28,-9999,1
,2904,479400,4684640,326,220950,3,7.2,164,0,51,7,26,709.26,4,0
,2905,483653,4684771,334,88875,2,2.4,285,0,42,7,15,322.28,-9999,0
,2906,480398,4684763,314,56250,3,5.5,170,0,51,7,26,425.77,4,0
,2907,487155,4684881,289,225,2,0.1,90,0,82,7,19,0,-9999,0
,2908,480675,4684761,312,58275,2,4.3,181,0,85,7,25,355.92,4,1
,2909,480098,4684417,324,678825,3,5.8,119,0,57,7,26,1101.4,4,0
,2910,483915,4684652,331,73125,2,4.3,107,0,41,7,15,352.28,-9999,0
,2911,480203,4684755,316,20250,2,7.6,179,0,74,7,26,141.21,4,0
,2912,481043,4684801,308,8775,3,1.4,-1,0,50,7,24,558.2,4,1
,2913,486870,4684683,300,23400,2,4.7,70,0,79,7,21,307.28,-9999,0
,2914,484463,4684583,337,145800,2,3.8,158,0,42,7,15,814.26,-9999,0
,2915,477638,4684752,337,10800,2,4.3,250,0,75,7,26,265.92,4,0
,2916,485093,4684566,328,333225,2,2.8,89,0,41,7,15,768.2,-9999,0
,2917,484125,4684661,322,35325,2,7.9,99,0,50,7,15,434.56,-9999,0
,2918,477435,4684672,331,11025,2,7.4,104,0,73,7,26,129.85,4,0
,2919,485505,4684345,325,172125,2,2.7,108,0,41,7,14,581.99,-9999,0
,2920,485738,4684679,328,17325,2,2.7,188,0,41,7,14,81.21,-9999,0
,2921,477518,4684539,336,101025,2,2.8,282,0,41,7,26,929.12,4,0
,2922,479003,4684526,335,134100,2,4.4,86,0,61,7,26,436.07,4,0
,2923,484155,4684424,328,82350,2,6,289,0,43,7,15,434.56,-9999,0
,2924,486390,4684430,311,535725,3,6.9,143,0,45,7,13,1442.32,-9999,0
,2925,477840,4684494,342,147150,2,1.8,274,0,41,7,26,310.92,4,0
,2926,478785,4684625,338,10125,2,5.2,93,0,41,7,26,219.85,4,0
,2927,480788,4684586,310,21600,3,2.4,173,0,50,7,25,540.62,4,1
,2928,482048,4684527,330,104175,2,4,147,0,44,7,14,391.07,4,0
,2929,478650,4684498,341,110025,2,2.3,96,0,41,7,26,238.49,4,0
,2930,480398,4684597,310,25875,3,1.4,-1,0,50,7,25,425.77,4,1
,2931,480623,4684551,310,51075,3,1.8,107,0,40,7,26,883.05,4,1
,2932,483660,4684492,331,117450,2,3.2,184,0,42,7,15,707.76,-9999,0
,2933,487013,4684511,295,23175,2,3.4,115,0,40,7,9,192.43,-9999,1
,2934,482475,4684428,333,127575,2,2.6,161,0,61,7,14,425.77,4,1
,2935,482895,4684433,332,86400,2,1.2,110,0,61,7,15,823.05,4,1
,2936,483285,4684249,332,277875,2,1.8,140,0,42,7,15,823.05,-9999,1
,2937,477240,4684427,334,40500,2,3.4,119,0,70,7,26,929.12,4,0
,2938,483938,4684365,322,19125,2,5.9,180,0,51,7,15,187.28,-9999,0
,2939,480698,4684102,330,186075,3,7.8,137,0,56,7,14,883.05,4,0
,2940,484733,4684352,337,63225,2,2.5,179,0,41,7,15,243.64,-9999,0
,2941,487043,4684252,308,49725,3,7.8,148,0,55,3,13,304.71,-9999,0
,2942,476843,4684392,339,2025,2,0.3,-1,0,70,7,26,15,4,1
,2943,482078,4684349,335,23850,2,2.5,173,0,60,7,14,201.21,4,0
,2944,476970,4684154,337,297675,2,1,-1,0,61,7,26,874.26,4,1
,2945,477458,4684126,338,164025,2,1.4,291,0,61,7,26,929.12,4,1
,2946,479445,4684126,338,227250,2,4.1,285,0,42,7,26,503.35,4,0
,2947,483608,4684028,329,171450,2,2.6,-1,0,61,7,15,794.56,-9999,0
,2948,484425,4684131,333,124425,2,1.7,190,0,37,7,15,542.13,-9999,1
,2949,478493,4684122,339,306450,2,1.1,-1,0,61,7,26,971.99,-9999,1
,2950,478988,4684175,339,59625,2,3.9,97,0,41,7,26,246.21,4,0
,2951,480983,4684155,330,105975,2,6.3,269,0,55,7,14,485.77,4,0
,2952,481988,4684090,337,188550,2,3.1,289,0,60,7,14,488.35,4,0
,2953,484058,4684045,332,276300,2,2.5,290,0,41,7,15,833.35,4,0
,2954,485055,4683374,328,931950,2,2.2,105,0,41,7,15,1337.32,-9999,1
,2955,479153,4684143,332,23400,2,4.6,86,0,73,7,26,460.92,4,0
,2956,482768,4684084,334,223425,2,1.4,72,0,61,7,15,678.2,4,1
,2957,477713,4684115,341,63900,2,2,298,0,41,7,26,331.07,4,0
,2958,482333,4684122,336,108225,2,1.7,84,0,61,7,14,425.77,4,1
,2959,485738,4684061,315,132750,2,5.3,111,0,51,7,14,681.84,-9999,0
,2960,479760,4684098,338,46125,2,3.6,94,0,42,7,26,1101.4,4,0
,2961,481268,4684111,330,82350,2,8.3,93,0,45,7,14,431.99,4,0
,2962,486848,4684129,320,23400,2,7,169,0,56,7,14,437.13,-9999,0
,2963,485490,4684121,321,23400,2,3.3,194,0,42,7,14,681.84,-9999,0
,2964,486593,4684145,324,27225,2,7.6,194,0,55,3,14,848.97,-9999,0
,2965,486983,4684158,314,6525,2,5.6,174,0,56,7,13,57.43,-9999,0
,2966,486300,4683918,328,78975,2,3.8,282,0,55,7,14,1367.32,-9999,0
,2967,486053,4683942,318,93600,2,4.4,287,0,42,7,14,1279.89,-9999,0
,2968,479085,4683968,337,56925,2,4.2,292,0,51,7,26,512.13,4,0
,2969,480548,4683902,338,34200,2,2,284,0,61,7,15,183.64,4,0
,2970,479048,4683789,340,87975,2,1.8,291,0,41,7,26,512.13,4,0
,2971,481163,4683793,340,179550,2,3.7,116,0,51,7,15,883.05,4,0
,2972,478703,4683861,340,98775,2,1.6,52,0,41,7,26,355.92,4,1
,2973,482340,4683717,339,142200,2,1.6,275,0,61,7,15,434.56,4,1
,2974,476895,4683668,338,287550,2,1.2,-1,0,61,7,26,630.62,4,1
,2975,481605,4683766,336,95850,2,5.6,94,0,55,7,14,383.35,4,0
,2976,483443,4683615,335,435375,2,2.1,77,0,61,7,15,794.56,-9999,1
,2977,485543,4683608,322,116550,2,3.8,99,0,42,7,14,699.41,-9999,0
,2978,480075,4683732,338,221400,2,1.1,-1,0,61,7,15,553.05,4,1
,2979,482775,4683697,339,196650,2,1.8,103,0,61,7,15,969.41,4,0
,2980,484770,4683776,334,110025,2,2.9,120,0,41,7,15,346.07,-9999,0
,2981,486023,4683657,323,179775,2,3.4,282,0,42,7,14,588.2,-9999,0
